flight_id,aircraft_id,airline,origin_airport,destination_airport,aircraft_type,aircraft_age,engine_temp,oil_pressure,vibration_level,engine_rpm,fuel_consumption_rate,hydraulic_pressure,tire_pressure,brake_temperature,avionics_health_score,operational_hours,month,day_of_week,departure_hour,distance,flight_duration,takeoff_landing_cycles,days_since_last_maintenance,crew_experience,origin_temperature,origin_humidity,origin_wind_speed,origin_visibility,origin_precipitation,origin_weather_condition,destination_temperature,destination_humidity,destination_wind_speed,destination_visibility,destination_precipitation,destination_weather_condition,previous_delays_count,previous_cancellations_count,previous_maintenance_issues,aircraft_reliability_score,equipment_failure,flight_cancelled,cancellation_reason,delay_minutes
FL21769,N77675,AA,IAH,DEN,Boeing 777,21,389.6,52.0,20.22,2557,2793,2878,186,109,86,5596,10,6,17,861,132,4727,70,13878,72,69,17,9,1,Cloudy,66,87,14,8,0,Clear,0,1,0,59,1,0,None,0
FL21770,N99077,NK,SFO,MIA,Airbus A320,9,324.1,41.7,11.23,2607,3602,2964,185,108,76,9080,3,3,19,2581,346,2712,13,13446,66,78,15,8,0,Clear,53,25,20,8,0,Clear,1,0,0,72,0,0,None,15
FL21771,N35704,DL,IAH,EWR,Boeing 737,9,347.8,41.1,18.67,2418,2841,3057,200,142,61,7966,8,5,16,1397,198,1936,52,7365,73,76,18,3,1,Foggy,90,78,21,10,0,Clear,1,0,1,73,1,0,None,45
FL21772,N92484,NK,LAS,JFK,Boeing 787,8,419.1,34.0,14.66,2045,3093,3058,194,135,70,7302,1,5,14,2242,289,1091,149,13898,47,39,22,5,1,Rainy,41,67,23,7,0,Cloudy,0,0,0,82,1,1,Maintenance,0
FL21773,N26800,WN,MCO,MIA,Embraer E175,4,331.2,34.0,13.07,2776,2386,3284,170,178,94,9927,3,2,5,192,44,1159,99,13724,69,88,23,9,0,Cloudy,54,30,31,5,1,Rainy,0,0,1,78,0,0,None,0
FL21774,N36039,AS,MIA,LAS,Boeing 787,9,405.6,31.1,15.04,2481,3289,3369,198,107,82,7373,3,3,12,2171,293,878,143,13120,60,39,20,7,0,Clear,68,67,41,4,1,Rainy,1,0,0,81,0,0,None,0
FL21775,N79094,DL,BOS,LAS,Embraer E175,11,388.5,43.8,19.47,2241,3319,2805,203,139,62,7301,6,1,12,2375,319,2671,89,10378,70,48,15,2,1,Rainy,96,77,30,3,1,Rainy,1,0,0,68,0,1,Weather,0
FL21776,N41710,WN,BOS,MCO,Boeing 737,2,354.2,41.3,14.8,2767,2653,2974,200,189,92,5978,1,3,14,1122,157,2785,78,6624,34,30,19,2,1,Foggy,27,87,12,8,0,Clear,1,0,0,86,0,0,None,30
FL21777,N67051,AA,LAX,ATL,Boeing 777,14,354.8,35.9,19.14,2651,3321,2968,190,110,79,8076,8,6,22,1942,267,3434,11,14874,85,73,14,7,0,Clear,92,27,9,10,0,Clear,0,0,0,67,0,0,None,15
FL21778,N71329,UA,IAH,SFO,Airbus A320,10,338.4,52.8,8.64,2500,2819,2942,217,170,86,8832,12,2,9,1632,217,2535,19,6585,27,76,20,8,0,Cloudy,41,79,17,10,0,Clear,0,0,0,71,0,1,Operational,0
FL21779,N45648,NK,ATL,JFK,Embraer E175,5,307.1,47.9,11.42,2568,3151,2936,214,113,69,2670,6,3,13,759,122,832,43,6185,92,56,10,9,0,Clear,70,86,5,9,1,Cloudy,0,0,3,73,0,0,None,15
FL21780,N54190,WN,LAS,ORD,Boeing 777,8,269.3,27.4,9.75,2490,3240,2743,205,117,82,817,2,5,16,1510,217,802,7,541,25,44,9,7,0,Clear,28,40,18,10,0,Cloudy,1,0,1,73,1,1,Maintenance,0
FL21781,N80270,DL,PHX,DFW,Embraer E175,13,351.2,33.1,13.43,2408,3163,3171,194,188,86,6796,9,3,11,865,132,2171,11,5828,62,57,7,10,0,Cloudy,73,29,5,2,1,Foggy,2,0,0,57,0,0,None,0
FL21782,N51104,AS,PHX,SEA,Embraer E175,0,363.7,26.6,10.35,2257,3019,2939,176,70,100,3661,11,2,5,1107,164,3685,142,13277,66,62,17,10,0,Clear,66,47,23,9,0,Clear,1,0,2,82,0,0,None,0
FL21783,N28260,NK,JFK,LAX,Airbus A320,7,323.7,35.6,16.09,2313,3278,2761,206,121,92,8260,11,2,10,2469,330,2032,5,11541,61,68,18,9,1,Cloudy,63,59,16,9,0,Cloudy,1,0,1,76,1,0,None,0
FL21784,N88009,B6,CLT,MCO,Boeing 777,15,454.1,38.8,13.4,2503,3076,2647,188,164,80,2732,7,1,22,469,79,3262,166,678,93,42,16,9,0,Clear,98,53,43,3,1,Rainy,0,0,1,67,0,0,None,15
FL21785,N27213,WN,SEA,SFO,Airbus A320,3,295.5,29.9,13.07,2444,2834,2968,202,120,83,628,7,6,12,679,117,4609,31,4439,87,82,14,9,0,Clear,82,61,18,7,0,Clear,0,0,1,81,1,1,Maintenance,0
FL21786,N74666,DL,DEN,BOS,Boeing 737,13,447.7,29.3,11.0,2644,2941,2879,165,64,90,1912,2,4,21,1749,238,998,118,11735,25,88,13,9,0,Clear,31,67,8,10,0,Cloudy,1,0,0,67,0,0,None,15
FL21787,N72337,WN,DFW,LAX,Boeing 787,11,407.5,35.6,18.97,2543,2927,2886,225,131,74,8600,1,5,9,1232,181,4968,162,13845,37,27,40,3,1,Rainy,46,38,41,2,1,Snowy,0,0,0,76,1,1,Maintenance,0
FL21788,N55856,UA,BOS,PHX,Boeing 777,19,390.0,26.5,12.96,2366,2899,2896,211,124,80,6720,11,1,17,2294,301,2575,73,9653,73,65,12,10,0,Clear,65,42,10,1,1,Foggy,0,0,0,64,1,1,Maintenance,0
FL21789,N77926,AS,MCO,ATL,Airbus A320,1,315.9,36.7,14.65,2831,2979,3288,198,201,100,6633,3,5,20,404,68,2621,84,12259,73,41,12,8,0,Cloudy,73,38,15,9,0,Cloudy,0,1,0,86,0,0,None,0
FL21790,N89796,WN,DEN,BOS,Airbus A330,13,390.9,38.7,18.26,2669,3039,3174,199,157,76,9525,12,2,15,1749,229,4557,74,7671,45,86,8,10,0,Clear,47,33,30,3,1,Snowy,0,0,1,65,0,0,None,15
FL21791,N17723,UA,IAH,LAX,Boeing 737,14,404.4,42.1,17.42,2306,3328,3187,170,168,87,8834,2,6,8,1376,201,4132,87,11638,38,21,41,4,1,Snowy,33,64,25,5,1,Rainy,1,1,0,61,0,0,None,0
FL21792,N80858,AS,PHX,ORD,Boeing 737,19,409.6,32.2,17.29,2532,2852,3181,221,132,78,3899,9,5,9,1437,197,1071,127,8725,56,60,24,9,0,Clear,65,35,17,8,0,Clear,0,0,1,53,0,0,None,0
FL21793,N91910,NK,MCO,ORD,Airbus A320,12,432.9,39.0,11.53,2270,2497,2766,201,180,90,456,10,6,6,1006,157,1963,171,7634,64,51,30,2,1,Rainy,71,32,16,8,0,Clear,2,0,1,68,0,0,None,60
FL21794,N37878,WN,PHX,MCO,Airbus A330,11,358.0,31.9,12.42,2394,2636,3164,207,135,75,2829,4,0,7,1845,257,2434,18,14731,74,47,7,7,0,Clear,71,87,24,9,0,Clear,3,0,0,69,1,1,Maintenance,0
FL21795,N58158,B6,DFW,MCO,Boeing 787,0,337.7,40.9,14.8,2737,3015,3313,177,222,89,3455,1,6,18,983,153,140,61,10726,33,60,40,5,1,Rainy,30,33,19,7,0,Cloudy,0,0,1,91,0,0,None,45
FL21796,N73537,AA,DFW,CLT,Boeing 787,8,382.8,36.5,10.85,2382,3247,2849,198,110,96,250,2,1,5,933,145,3351,91,12221,42,81,17,10,0,Cloudy,44,46,36,2,1,Rainy,0,0,0,79,0,1,Weather,0
FL21797,N80610,WN,BOS,EWR,Airbus A320,17,457.7,40.9,15.48,2549,2949,3046,193,132,65,5056,4,1,12,200,45,2989,160,7831,52,32,8,10,0,Clear,74,87,24,7,0,Cloudy,1,0,0,61,0,0,None,45
FL21798,N70190,AA,ATL,EWR,Airbus A330,7,305.6,34.7,14.35,2742,3196,2989,201,141,85,8983,6,3,19,744,125,3931,24,5596,77,66,20,9,0,Clear,72,42,15,8,0,Clear,0,0,0,76,1,1,Maintenance,0
FL21799,N52934,F9,CLT,SFO,Airbus A320,15,377.5,42.9,19.95,2248,2979,3086,193,127,88,7132,7,5,18,2291,306,3317,34,13419,86,52,24,8,1,Cloudy,87,83,18,9,0,Clear,2,0,0,63,1,1,Maintenance,0
FL21800,N65583,DL,JFK,EWR,Airbus A330,3,296.2,57.6,9.17,2286,3933,3080,224,112,97,1347,12,1,9,21,25,1611,9,5239,35,47,26,2,1,Rainy,42,85,33,2,1,Snowy,1,1,0,82,0,0,None,45
FL21801,N71747,B6,EWR,JFK,Airbus A330,7,344.8,37.0,19.96,2423,3066,3202,211,153,72,7643,8,6,20,21,25,3067,73,8056,99,81,22,10,0,Clear,85,59,17,10,1,Cloudy,0,0,0,80,0,0,None,90
FL21802,N31035,AA,LAS,LAX,Boeing 777,20,357.2,44.0,11.76,2617,2863,3056,214,176,70,6996,10,5,22,236,63,218,12,3124,70,72,6,10,0,Cloudy,67,72,23,7,0,Cloudy,1,0,0,64,1,1,Maintenance,0
FL21803,N91593,WN,ATL,JFK,Boeing 777,20,347.6,44.7,17.69,2597,3154,3160,203,121,60,5129,10,2,12,759,123,2334,47,6217,53,20,23,2,1,Rainy,55,60,9,10,0,Cloudy,0,0,1,58,0,1,Weather,0
FL21804,N10157,B6,BOS,DFW,Boeing 787,2,302.5,35.5,10.09,2560,3201,3062,196,197,74,461,10,1,21,1559,213,3655,67,8157,54,53,12,10,1,Cloudy,67,55,14,9,0,Cloudy,0,0,1,86,0,0,None,0
FL21805,N43777,NK,BOS,ATL,Boeing 737,18,331.3,44.3,16.71,2317,3296,3035,198,160,85,5241,7,3,5,945,140,4133,43,12151,92,75,20,8,0,Clear,96,56,21,7,0,Clear,0,0,2,59,0,0,None,30
FL21806,N17748,NK,EWR,DEN,Boeing 787,6,293.3,52.8,10.81,2426,2863,2783,223,138,90,7544,3,3,22,1600,225,735,35,10118,55,36,15,9,0,Cloudy,54,54,5,10,0,Cloudy,0,0,0,82,0,0,None,0
FL21807,N34394,F9,DEN,DFW,Airbus A330,14,347.3,37.7,15.85,2196,3238,3147,179,128,67,7858,11,4,21,640,97,3471,25,9679,57,34,11,8,0,Clear,51,39,22,7,0,Clear,0,0,1,69,0,0,None,15
FL21808,N11313,AA,LAX,DEN,Boeing 787,11,292.9,33.4,11.51,2231,3060,2823,189,150,80,774,2,6,6,860,127,1961,36,8405,36,49,16,4,1,Rainy,40,53,23,5,1,Snowy,0,0,1,79,0,0,None,15
FL21809,N99298,UA,LAS,SEA,Embraer E175,12,305.3,39.3,10.02,2462,3078,2805,192,190,91,2874,5,3,6,866,142,1135,1,5140,60,52,17,10,0,Clear,54,63,15,10,0,Cloudy,0,1,0,60,0,0,None,0
FL21810,N64221,F9,LAX,MIA,Airbus A320,19,394.5,26.6,14.83,2497,3724,3223,176,133,70,3790,2,5,16,2338,305,724,46,13602,43,75,20,9,0,Clear,37,78,14,8,0,Clear,0,0,1,58,1,1,Maintenance,0
FL21811,N44762,AA,DEN,LAS,Boeing 737,17,428.6,33.7,16.22,2672,2736,3258,223,133,76,4469,9,0,22,627,111,4879,105,10961,70,65,7,7,1,Cloudy,73,59,20,9,0,Cloudy,0,0,0,60,0,0,None,60
FL21812,N53800,B6,PHX,LAX,Airbus A320,13,393.0,42.3,9.61,2290,2682,2746,217,135,80,3293,4,0,15,369,78,1027,89,7891,70,83,16,7,0,Clear,52,52,9,7,0,Cloudy,0,0,0,69,0,0,None,0
FL21813,N72750,NK,LAS,BOS,Boeing 737,7,287.0,44.8,16.39,2407,3002,3051,186,190,95,4888,12,4,7,2375,322,4299,13,2246,28,23,9,7,0,Clear,26,31,19,7,0,Clear,4,0,1,75,0,0,None,0
FL21814,N34874,WN,BOS,LAX,Airbus A330,7,290.2,35.7,14.56,2412,3033,3039,204,143,97,6947,11,2,12,2605,347,688,47,6620,70,64,9,9,0,Clear,57,75,6,8,0,Cloudy,0,1,1,77,0,0,None,15
FL21815,N51029,NK,EWR,SEA,Boeing 777,21,398.5,44.5,13.24,2555,3252,2946,224,149,64,1548,7,0,21,2395,316,3365,48,13461,80,43,25,3,1,Rainy,80,77,42,2,1,Rainy,1,0,0,55,1,1,Maintenance,0
FL21816,N17128,F9,JFK,ATL,Boeing 737,15,408.6,34.7,9.75,2851,3616,3056,208,86,86,344,9,0,10,759,121,431,69,7461,64,31,21,8,0,Clear,72,74,16,8,0,Cloudy,0,1,1,64,0,0,None,30
FL21817,N89513,WN,IAH,SEA,Boeing 787,4,285.8,36.9,12.71,2407,2437,2813,194,192,93,5623,9,3,15,1872,254,4896,34,12490,72,76,14,7,0,Clear,70,25,9,10,0,Clear,0,0,0,84,0,0,None,0
FL21818,N52297,DL,JFK,CLT,Boeing 777,19,387.6,17.1,17.04,2702,3438,3408,206,118,68,1004,3,4,22,541,100,4824,85,10451,67,50,19,8,0,Cloudy,69,24,18,10,0,Cloudy,0,1,0,61,0,0,None,90
FL21819,N43652,F9,PHX,SEA,Airbus A330,14,396.7,27.6,7.95,2593,3209,2855,233,194,75,6510,5,0,16,1107,170,1037,110,6852,57,55,20,10,0,Clear,74,61,14,8,0,Clear,1,0,0,67,1,0,None,15
FL21820,N65529,B6,EWR,CLT,Boeing 787,9,313.5,22.4,18.76,2540,2934,3320,227,110,99,9377,3,4,10,528,98,1608,49,5520,66,66,19,5,1,Rainy,62,69,6,2,1,Foggy,0,0,0,81,0,1,Weather,0
FL21821,N68410,UA,IAH,BOS,Airbus A330,6,399.6,41.8,12.74,2575,2822,3267,183,171,95,9326,12,3,8,1594,221,791,120,11819,47,74,23,3,1,Snowy,30,84,13,9,0,Cloudy,0,1,0,76,0,0,None,0
FL21822,N17993,AA,DEN,JFK,Boeing 777,5,308.3,38.6,13.22,2377,3161,2603,217,156,100,3782,9,5,14,1621,231,4166,13,1079,62,57,12,7,0,Cloudy,53,40,6,10,0,Clear,1,0,0,80,0,0,None,0
FL21823,N39957,NK,LAS,LAX,Embraer E175,1,347.5,47.9,14.2,2557,2947,2666,198,182,80,7346,6,6,15,236,61,3482,103,14272,80,50,17,8,0,Clear,95,49,15,7,0,Cloudy,1,1,0,84,0,0,None,0
FL21824,N54515,F9,LAX,MCO,Airbus A330,17,440.0,51.0,14.53,2638,3099,3042,171,184,62,4542,3,5,6,2213,286,4459,178,3670,55,22,22,10,0,Clear,62,60,19,7,0,Clear,1,0,0,63,0,0,None,15
FL21825,N48858,F9,LAS,SFO,Boeing 787,1,401.6,30.2,15.8,2428,2534,3201,203,172,94,6954,11,1,13,413,88,2546,175,4933,66,49,9,8,0,Clear,64,60,23,10,0,Clear,0,2,0,86,0,0,None,0
FL21826,N69605,WN,LAS,IAH,Boeing 737,19,366.9,37.3,18.45,2593,3496,3054,211,138,76,9155,2,2,12,1219,176,2765,86,12787,28,69,19,10,0,Cloudy,27,85,8,10,0,Clear,1,0,0,52,1,1,Maintenance,0
FL21827,N50882,DL,DEN,LAX,Boeing 787,2,344.3,50.9,17.46,2770,3438,3083,192,89,100,9465,2,6,7,860,137,1787,52,1967,25,89,39,4,1,Snowy,44,76,20,4,1,Rainy,0,0,0,92,0,1,Weather,0
FL21828,N50453,AA,DEN,JFK,Boeing 737,23,393.6,43.2,19.43,2589,2715,3064,196,151,60,9663,4,1,22,1621,232,2780,36,5542,63,54,10,8,0,Cloudy,67,55,20,10,0,Clear,0,1,1,51,1,1,Maintenance,0
FL21829,N56250,AS,LAS,LAX,Boeing 737,20,353.8,43.3,9.49,2573,2865,3094,179,134,74,448,12,4,15,236,55,3201,52,10888,28,83,16,3,1,Rainy,28,28,20,9,0,Clear,0,0,0,52,0,0,None,0
FL21830,N63320,NK,EWR,BOS,Boeing 777,20,461.9,30.8,16.82,2844,2910,3126,210,185,64,7103,3,4,8,200,48,562,159,6706,58,25,23,10,0,Clear,54,56,11,8,1,Cloudy,0,0,0,62,1,0,None,0
FL21831,N76835,DL,JFK,MIA,Embraer E175,13,431.2,42.5,9.12,2710,3296,3281,202,181,91,1552,5,6,6,1091,150,1357,158,2986,51,24,23,10,0,Clear,53,45,12,9,1,Cloudy,0,1,0,57,0,0,None,30
FL21832,N93674,AS,EWR,JFK,Boeing 737,20,405.3,30.0,16.91,2464,3068,2852,184,145,65,8878,11,5,14,21,24,4628,80,6714,73,72,7,7,0,Clear,63,41,19,10,0,Clear,1,1,0,56,1,0,None,0
FL21833,N61577,AA,EWR,DFW,Airbus A330,5,328.9,46.8,11.94,2367,3242,3050,207,159,100,2481,3,4,13,1369,196,1977,90,12392,50,76,18,2,1,Rainy,69,27,14,10,0,Clear,1,0,1,81,0,1,Weather,0
FL21834,N10690,AS,MIA,MCO,Boeing 777,12,377.3,38.5,12.23,2559,3256,3342,220,134,86,5061,2,6,20,192,62,1466,23,10231,38,21,9,10,0,Clear,25,87,5,10,0,Cloudy,0,1,0,74,0,0,None,15
FL21835,N60407,UA,JFK,PHX,Airbus A320,0,334.5,29.8,13.6,2576,3107,2907,210,160,95,6169,9,1,5,2148,294,1257,55,3850,71,57,12,8,0,Cloudy,58,29,6,10,0,Cloudy,1,0,1,83,0,0,None,30
FL21836,N25235,NK,ORD,JFK,Boeing 737,7,398.6,27.6,12.4,2590,2799,2904,199,95,85,9583,7,4,11,738,116,235,179,5179,74,51,18,7,0,Cloudy,97,31,24,10,0,Clear,0,2,0,78,1,0,None,15
FL21837,N24467,B6,DFW,LAX,Boeing 777,8,354.2,49.1,13.24,2236,2722,3159,186,161,88,1870,8,3,9,1232,171,4139,68,10952,82,85,21,8,0,Cloudy,94,42,11,7,0,Cloudy,0,0,1,77,0,0,None,0
FL21838,N41883,AS,LAS,CLT,Airbus A320,1,368.8,39.8,10.81,2565,2654,2987,214,173,95,1676,12,4,13,1911,265,4061,169,12891,45,87,27,5,1,Rainy,36,64,12,8,0,Clear,0,0,0,85,0,0,None,15
FL21839,N68406,AS,LAS,IAH,Boeing 777,20,370.1,39.6,18.66,2753,2605,2794,185,106,81,6677,7,5,16,1219,185,1401,25,12791,85,47,10,9,1,Cloudy,89,47,36,5,1,Rainy,0,0,0,59,0,0,None,0
FL21840,N71476,AA,DFW,LAS,Boeing 777,12,325.6,30.8,18.13,2622,2505,3303,208,198,100,6960,11,3,22,1053,159,1099,42,7428,52,88,20,10,0,Clear,70,27,16,10,1,Cloudy,0,0,0,73,0,0,None,15
FL21841,N58526,WN,SEA,CLT,Boeing 737,7,371.7,28.7,5.6,2813,3388,3159,191,157,77,385,6,5,8,2274,300,2091,127,9399,92,41,18,9,0,Clear,99,63,22,2,1,Rainy,0,0,0,72,0,0,None,0
FL21842,N90499,F9,ATL,LAS,Airbus A330,14,330.0,31.9,13.6,2470,2890,2971,186,146,92,8092,5,1,6,1742,233,4112,54,2789,73,33,11,9,0,Clear,62,87,22,7,0,Clear,0,0,0,63,0,0,None,90
FL21843,N51176,DL,JFK,MCO,Embraer E175,8,364.1,37.9,15.66,2645,2793,2815,192,149,71,1625,7,5,19,945,137,1682,118,4080,74,55,14,7,0,Clear,82,64,16,8,0,Cloudy,0,0,2,71,0,0,None,0
FL21844,N69397,DL,SFO,LAX,Airbus A330,19,350.5,41.5,9.76,2426,3312,3045,199,133,77,2609,8,5,9,337,70,3139,25,3703,99,55,22,10,0,Clear,90,23,7,10,0,Cloudy,3,0,0,55,0,0,None,0
FL21845,N66569,WN,ATL,CLT,Airbus A320,1,314.7,41.6,14.48,2836,3004,3021,199,173,98,6864,5,0,5,226,58,1618,40,7840,71,67,16,9,0,Clear,56,36,12,8,0,Clear,1,0,2,85,0,0,None,30
FL21846,N18701,AA,SFO,PHX,Boeing 787,0,396.5,27.5,14.6,2565,2828,2824,193,207,90,844,5,6,15,650,103,2161,128,4499,66,24,16,10,0,Cloudy,67,56,10,8,0,Cloudy,0,0,0,94,0,0,None,90
FL21847,N63389,UA,IAH,SEA,Boeing 777,11,431.1,36.4,20.54,2452,3105,2836,206,192,77,6162,2,3,20,1872,252,2495,162,10742,43,84,22,9,0,Clear,33,68,36,4,1,Snowy,0,0,0,75,1,0,None,0
FL21848,N67854,AA,LAS,SFO,Boeing 787,3,349.4,35.2,12.05,2254,3094,2720,215,76,97,1411,1,1,15,413,85,4992,106,6662,34,48,12,9,0,Cloudy,41,79,12,8,0,Clear,0,0,0,84,1,1,Maintenance,0
FL21849,N54978,DL,CLT,IAH,Embraer E175,5,315.8,36.0,12.94,2870,2556,2871,188,84,88,6340,1,5,14,910,136,209,12,8353,35,56,22,7,0,Clear,43,63,32,4,1,Rainy,0,0,0,70,0,0,None,0
FL21850,N88792,F9,JFK,SEA,Airbus A320,19,371.0,48.2,13.18,2433,3087,3202,196,127,72,7056,1,2,12,2415,315,1518,43,6954,48,44,28,3,1,Snowy,38,82,40,4,1,Rainy,1,0,0,59,0,0,None,60
FL21851,N75953,AS,SEA,DEN,Boeing 787,6,296.2,25.7,11.54,2525,2453,3247,211,130,93,7848,10,4,14,1022,159,1318,51,11287,58,26,23,9,0,Clear,62,44,24,8,0,Clear,0,0,0,87,0,0,None,0
FL21852,N29186,DL,MIA,LAX,Embraer E175,8,319.4,46.8,13.49,2735,2973,2963,204,177,88,8177,1,2,19,2338,315,2060,18,5497,49,34,28,5,1,Rainy,29,35,11,7,0,Clear,2,0,0,72,0,0,None,45
FL21853,N90550,AA,PHX,EWR,Airbus A320,1,325.3,35.6,17.05,2291,3275,3029,211,176,93,7728,4,6,13,2128,291,1702,126,14526,53,20,21,7,0,Cloudy,52,37,5,10,0,Clear,0,0,0,83,0,0,None,0
FL21854,N62845,F9,BOS,MIA,Embraer E175,9,409.0,48.3,12.43,2553,3161,3027,204,164,90,9806,1,3,22,1260,178,3343,154,6069,38,49,21,7,0,Cloudy,28,46,18,9,0,Clear,3,0,1,71,0,1,Weather,0
FL21855,N11282,DL,MIA,ATL,Boeing 737,6,340.8,38.2,11.87,2147,3399,3045,195,183,100,5857,8,0,5,596,107,2822,75,12855,78,41,10,7,0,Clear,77,83,17,10,0,Cloudy,1,0,1,72,0,0,None,0
FL21856,N85067,DL,LAX,JFK,Airbus A330,14,297.1,34.0,13.3,2480,3026,3305,208,161,71,9628,10,2,5,2469,325,4215,18,4232,65,72,18,2,1,Rainy,52,48,35,3,1,Rainy,1,0,1,63,0,1,Weather,0
FL21857,N21997,B6,JFK,ATL,Airbus A330,9,384.3,30.3,12.54,2453,2859,3207,209,151,85,6190,10,3,20,759,122,4009,144,7776,58,70,5,10,0,Clear,64,38,15,7,0,Cloudy,0,0,0,68,0,0,None,0
FL21858,N79999,UA,ORD,MCO,Airbus A330,13,324.6,47.6,16.66,2676,2965,3055,179,172,72,8129,10,4,17,1006,154,4793,13,3266,72,50,9,9,0,Cloudy,61,46,14,9,0,Cloudy,1,0,2,71,0,0,None,90
FL21859,N45018,F9,MCO,ORD,Airbus A320,6,332.6,43.1,14.92,2924,3454,2784,210,163,93,5511,1,2,12,1006,141,285,23,3599,25,26,12,9,0,Clear,48,59,9,8,0,Clear,2,0,0,81,0,0,None,0
FL21860,N48949,UA,IAH,BOS,Airbus A320,18,373.8,31.1,19.2,2741,3845,2968,188,175,78,6595,11,3,15,1594,226,4873,90,2861,72,88,10,9,0,Cloudy,55,41,7,10,0,Clear,1,0,0,60,0,0,None,0
FL21861,N20701,UA,MIA,JFK,Embraer E175,14,411.2,23.6,15.87,2523,2698,2923,203,188,94,8328,8,5,12,1091,163,2330,151,7799,91,79,16,9,1,Cloudy,96,29,7,7,0,Cloudy,0,0,0,58,1,1,Maintenance,0
FL21862,N21713,AA,DEN,MIA,Boeing 737,18,430.9,43.5,10.45,2900,2947,2652,184,164,74,1236,5,1,12,1707,234,3660,151,6535,52,63,19,9,0,Clear,66,65,11,8,1,Cloudy,0,0,0,55,1,1,Maintenance,0
FL21863,N13999,WN,IAH,BOS,Airbus A330,13,321.7,42.4,16.63,2520,2885,2862,177,152,86,9580,7,4,9,1594,217,2039,4,7617,83,51,16,1,1,Foggy,91,87,16,2,1,Foggy,1,0,0,62,0,0,None,0
FL21864,N51615,NK,LAS,JFK,Boeing 777,11,441.3,29.0,7.28,2697,3465,3118,227,173,82,2311,8,4,7,2242,300,2208,177,1844,78,71,22,4,1,Rainy,95,63,20,9,0,Cloudy,1,0,0,77,0,1,Weather,0
FL21865,N15378,NK,EWR,PHX,Boeing 737,16,388.2,37.7,11.37,2294,3820,3043,200,116,77,8869,5,2,22,2128,283,2525,101,3364,67,32,19,8,0,Clear,50,78,10,9,0,Cloudy,1,0,0,61,0,0,None,15
FL21866,N81300,WN,JFK,MIA,Boeing 777,18,355.4,54.4,17.73,2276,2963,3024,212,137,79,9566,1,2,16,1091,158,3380,16,7816,49,87,15,7,0,Clear,48,25,5,8,0,Clear,1,0,1,61,0,0,None,0
FL21867,N46310,AA,IAH,SFO,Boeing 777,11,364.7,38.7,15.84,2546,2726,3205,196,175,77,6941,10,2,22,1632,225,4924,97,11081,70,57,19,10,0,Clear,72,25,19,9,0,Clear,1,0,0,75,0,0,None,15
FL21868,N36864,B6,SEA,BOS,Boeing 787,7,418.8,37.1,11.89,2590,2854,2970,227,139,89,3814,6,0,16,2488,321,4269,159,13206,86,85,7,8,0,Cloudy,90,37,24,7,1,Cloudy,0,0,0,83,0,0,None,30
FL21869,N11643,UA,CLT,SEA,Airbus A320,6,369.7,37.1,12.68,2377,2350,2641,216,230,84,8005,3,4,9,2274,309,3842,82,13077,71,62,11,9,0,Clear,74,80,20,9,0,Clear,2,0,0,75,0,0,None,0
FL21870,N14586,WN,JFK,IAH,Airbus A320,16,407.0,28.1,13.01,2360,2987,3094,188,156,69,743,10,0,11,1415,204,4612,110,12959,73,54,22,7,0,Clear,73,88,15,9,0,Clear,0,0,0,64,1,1,Maintenance,0
FL21871,N13429,NK,SEA,ORD,Boeing 777,12,379.3,30.1,17.09,2780,3017,3022,178,109,91,9550,11,1,17,1716,226,3656,117,13436,69,48,12,10,0,Clear,71,53,19,7,0,Clear,0,0,0,76,0,0,None,0
FL21872,N58439,WN,EWR,ORD,Airbus A330,16,333.2,41.4,15.73,2401,2863,3259,207,160,84,8073,6,2,21,717,113,2150,33,6325,70,26,19,10,0,Clear,94,79,12,10,0,Clear,0,0,2,67,0,0,None,0
FL21873,N53577,F9,SEA,CLT,Embraer E175,6,324.1,47.7,12.16,2583,2896,2967,189,169,84,9567,1,0,6,2274,310,2270,44,12741,37,86,27,2,1,Snowy,38,24,6,10,0,Clear,0,0,0,75,0,0,None,30
FL21874,N20540,DL,MIA,JFK,Embraer E175,0,286.7,60.8,16.27,2646,2739,3163,194,148,99,3822,9,6,12,1091,162,1782,4,6515,50,33,24,7,0,Clear,68,58,13,7,0,Clear,2,0,0,83,0,0,None,0
FL21875,N40663,NK,SFO,MCO,Airbus A320,9,407.4,30.2,11.45,2166,2699,2658,176,193,78,5466,3,0,11,2441,321,4962,173,9589,60,61,19,9,0,Clear,62,30,10,8,0,Cloudy,0,0,1,74,0,0,None,0
FL21876,N95442,AS,ORD,LAS,Boeing 777,11,391.3,35.0,16.52,2557,3257,3058,186,147,100,5692,2,1,20,1510,202,2592,63,4957,27,67,37,3,1,Snowy,35,25,38,4,1,Snowy,0,0,0,70,0,1,Weather,0
FL21877,N46192,UA,JFK,DEN,Embraer E175,5,364.4,22.7,17.4,2520,3460,2862,195,125,100,5865,3,2,13,1621,215,155,159,9572,70,81,22,9,0,Clear,74,49,8,9,0,Clear,0,0,0,78,0,0,None,15
FL21878,N71614,AS,LAX,IAH,Boeing 787,10,319.3,44.7,8.23,2712,3599,2967,163,153,91,1089,7,2,22,1376,194,4543,8,6935,78,83,21,7,0,Cloudy,82,72,9,8,0,Clear,2,0,0,75,0,0,None,0
