flight_id,aircraft_id,airline,origin_airport,destination_airport,aircraft_type,aircraft_age,engine_temp,oil_pressure,vibration_level,engine_rpm,fuel_consumption_rate,hydraulic_pressure,tire_pressure,brake_temperature,avionics_health_score,operational_hours,month,day_of_week,departure_hour,distance,flight_duration,takeoff_landing_cycles,days_since_last_maintenance,crew_experience,origin_temperature,origin_humidity,origin_wind_speed,origin_visibility,origin_precipitation,origin_weather_condition,destination_temperature,destination_humidity,destination_wind_speed,destination_visibility,destination_precipitation,destination_weather_condition,previous_delays_count,previous_cancellations_count,previous_maintenance_issues,aircraft_reliability_score,equipment_failure,flight_cancelled,cancellation_reason,delay_minutes
FL21805,N50891,AS,JFK,MIA,Airbus A320,6,380.3,43.9,11.42,2077,3181,2762,202,150,94,8190,12,2,17,1091,165,3423,166,5601,32,62,42,5,1,Snowy,27,36,23,10,0,Cloudy,0,0,1,74,1,1,Maintenance,0
FL21806,N94283,WN,MIA,MCO,Embraer E175,11,346.5,35.6,13.94,2506,2415,2871,204,229,84,7012,9,3,5,192,58,4112,82,1528,74,70,24,9,1,Cloudy,67,66,9,9,0,Clear,1,1,1,65,0,0,None,60
FL21807,N94357,B6,EWR,ORD,Airbus A320,14,397.3,44.4,13.74,2801,3312,3121,203,188,65,6754,6,6,16,717,118,2269,136,9526,96,81,8,7,0,Clear,95,36,11,8,0,Clear,1,0,0,64,0,0,None,0
FL21808,N55165,AA,ORD,ATL,Boeing 787,5,329.9,37.5,16.5,2392,3441,3090,194,75,100,5463,3,0,15,606,92,3931,96,7570,55,46,22,9,0,Clear,55,27,9,9,0,Clear,0,0,1,88,0,0,None,0
FL21809,N42107,AA,MCO,SEA,Airbus A330,13,435.7,38.3,18.37,2721,3569,2905,208,138,92,6586,5,0,20,2550,341,1170,179,13489,54,35,10,10,0,Clear,70,43,23,10,0,Clear,2,0,0,67,1,0,None,0
FL21810,N49071,UA,JFK,ORD,Airbus A330,16,441.6,29.9,10.17,2967,3061,2657,203,139,79,2201,9,6,14,738,116,1594,174,8155,56,25,15,9,0,Clear,54,69,19,9,0,Clear,1,0,0,59,0,0,None,0
FL21811,N21303,NK,LAX,DFW,Boeing 737,14,327.2,46.2,20.68,2178,2911,3057,194,127,94,9609,10,5,8,1232,181,3214,68,11074,72,53,12,7,0,Clear,62,68,5,8,0,Clear,1,1,0,66,0,0,None,0
FL21812,N66948,UA,IAH,SFO,Boeing 737,17,428.2,45.4,14.32,2623,3114,3225,213,163,94,2697,2,1,21,1632,215,2058,138,8542,35,45,28,4,1,Rainy,38,42,14,10,0,Cloudy,1,0,2,56,0,0,None,0
FL21813,N98420,NK,MIA,SFO,Boeing 787,7,374.6,16.5,15.21,2715,2881,2556,198,123,100,9253,1,5,14,2581,348,2086,109,7201,45,51,8,8,0,Clear,27,83,33,5,1,Snowy,0,0,0,84,0,0,None,90
FL21814,N43295,WN,EWR,ATL,Airbus A330,11,393.9,33.0,18.1,2900,3236,3113,176,115,78,7714,8,0,11,744,110,3396,135,11381,92,20,22,10,0,Clear,74,34,6,7,0,Clear,1,1,0,70,0,0,None,15
FL21815,N22315,B6,LAS,IAH,Airbus A330,7,432.6,29.6,11.23,2542,3201,3086,199,116,85,100,10,1,8,1219,166,2962,126,10626,64,80,5,10,0,Clear,68,49,22,5,1,Rainy,0,0,0,71,1,1,Maintenance,0
FL21816,N46550,UA,EWR,BOS,Boeing 777,5,397.3,44.6,10.85,2486,3167,2981,203,135,100,6552,12,5,14,200,63,2397,161,11599,31,70,22,2,1,Rainy,30,33,22,7,0,Clear,0,0,0,86,0,0,None,15
FL21817,N54065,WN,ORD,IAH,Embraer E175,0,304.9,44.1,9.36,2377,3186,3120,217,115,80,1261,8,6,5,925,149,3953,40,12271,79,64,16,7,0,Clear,92,30,7,9,0,Cloudy,3,0,0,86,0,0,None,0
FL21818,N75921,F9,BOS,DEN,Airbus A320,10,384.1,30.1,13.82,2430,3236,2913,155,86,76,3497,11,4,12,1749,229,293,103,2754,66,52,19,9,0,Clear,65,70,10,9,0,Clear,1,0,0,75,1,1,Maintenance,0
FL21819,N83288,WN,LAX,ATL,Boeing 787,4,308.2,65.8,14.98,2698,2987,3181,180,137,74,5895,6,1,5,1942,253,927,35,12289,71,23,17,10,0,Clear,93,41,12,8,0,Cloudy,1,0,1,82,0,0,None,15
FL21820,N89113,AA,SFO,EWR,Boeing 787,0,385.8,36.5,11.03,2519,2994,3137,180,147,100,7169,6,4,14,2559,327,162,85,5863,84,33,24,8,0,Clear,74,26,9,8,0,Clear,0,0,1,93,0,0,None,0
FL21821,N36423,NK,MIA,LAX,Airbus A330,13,413.9,30.6,19.96,2370,2969,2857,218,177,77,8490,9,3,6,2338,301,4116,104,1938,55,36,6,10,0,Clear,72,58,10,9,0,Clear,0,0,0,63,1,1,Maintenance,0
FL21822,N25188,DL,PHX,ORD,Airbus A320,9,365.0,48.9,20.46,2440,3097,2942,197,85,89,6699,4,0,7,1437,198,708,62,11194,68,58,7,8,0,Clear,51,27,7,10,0,Clear,0,0,0,69,0,0,None,0
FL21823,N34597,NK,EWR,CLT,Embraer E175,1,334.7,23.3,15.89,2640,2831,2780,194,134,80,9047,9,6,17,528,90,3181,73,14530,54,49,10,7,0,Clear,67,68,21,7,0,Cloudy,0,0,2,76,0,0,None,0
FL21824,N66250,UA,SFO,ORD,Airbus A330,10,419.4,28.3,9.92,2380,3044,3044,210,119,84,1890,9,2,10,1841,248,2228,149,14362,62,34,19,10,0,Cloudy,59,55,24,10,0,Clear,0,0,0,74,0,0,None,30
FL21825,N76514,DL,IAH,CLT,Boeing 737,2,321.3,45.1,11.78,2244,2885,3249,208,192,100,6515,12,6,20,910,137,4825,101,14738,36,68,23,7,0,Clear,47,37,21,5,1,Snowy,0,1,0,84,0,0,None,15
FL21826,N62604,DL,CLT,JFK,Airbus A330,4,378.2,39.2,13.25,2281,3633,2855,205,160,99,5617,6,6,17,541,99,4203,144,8306,80,36,5,7,0,Clear,90,50,10,2,1,Foggy,1,0,1,80,0,0,None,15
FL21827,N19286,DL,LAS,SFO,Boeing 777,11,422.1,43.2,14.16,2831,2325,2609,196,162,60,5666,3,0,17,413,86,3396,153,12862,74,85,9,10,0,Clear,52,21,11,10,0,Clear,0,0,0,68,1,1,Maintenance,0
FL21828,N94016,UA,BOS,SFO,Airbus A320,4,293.4,37.1,15.72,2744,3107,2775,199,128,84,9009,11,5,9,2697,345,1567,1,12731,60,57,12,7,0,Cloudy,63,49,19,8,0,Clear,2,2,1,80,0,0,None,45
FL21829,N53097,B6,IAH,LAX,Embraer E175,11,361.4,39.0,15.73,2405,3037,2910,225,203,89,4453,8,5,19,1376,194,3612,86,5533,91,26,19,10,0,Cloudy,89,84,14,9,0,Clear,0,0,1,61,1,0,None,45
FL21830,N14701,NK,SEA,EWR,Boeing 787,1,279.5,33.6,14.28,2711,2716,2801,194,156,100,5857,11,6,20,2395,311,1204,39,11252,64,75,6,8,0,Cloudy,64,87,10,7,0,Cloudy,0,0,0,86,0,0,None,0
FL21831,N62323,AA,DFW,LAX,Embraer E175,2,387.1,44.5,10.79,2292,3291,3273,183,168,88,7168,7,6,10,1232,184,315,103,14345,99,39,15,10,0,Clear,73,22,6,10,0,Clear,1,0,0,76,0,0,None,30
FL21832,N57188,AA,SEA,PHX,Airbus A320,5,423.2,36.7,11.66,2394,2939,3069,229,138,88,9406,9,3,15,1107,161,2149,168,5866,56,68,27,2,1,Rainy,63,50,14,9,0,Clear,0,0,0,82,0,1,Weather,0
FL21833,N38981,AS,DFW,LAX,Boeing 787,0,418.9,26.7,18.05,2537,2980,3068,214,140,92,7122,3,0,20,1232,178,2201,176,10649,73,40,10,7,0,Clear,52,54,20,8,0,Clear,0,0,0,88,0,0,None,0
FL21834,N91300,NK,PHX,MIA,Embraer E175,5,368.0,28.6,19.35,2126,3013,3027,189,128,97,7809,3,1,8,1968,256,3087,93,2735,65,65,9,8,0,Cloudy,66,72,10,7,0,Cloudy,1,0,2,69,0,0,None,15
FL21835,N60650,AA,CLT,ORD,Boeing 777,5,318.0,36.4,12.56,2419,3348,2840,195,156,87,1277,1,3,17,599,94,1554,36,10250,33,81,25,4,1,Snowy,36,85,28,5,1,Snowy,0,0,0,81,0,0,None,15
FL21836,N75203,AS,SEA,DFW,Boeing 777,10,366.8,39.0,12.04,2589,2545,2911,208,185,80,6422,6,2,13,1657,232,4132,113,6560,91,70,20,7,0,Cloudy,87,42,18,8,0,Cloudy,0,0,0,71,0,0,None,15
FL21837,N49342,NK,DEN,EWR,Boeing 787,7,424.0,47.0,21.71,2394,3191,2634,198,135,71,9974,10,2,21,1600,214,1892,179,3064,65,80,6,7,0,Clear,72,49,16,7,0,Cloudy,0,0,1,80,0,0,None,45
FL21838,N70760,WN,BOS,ATL,Airbus A330,4,367.4,34.0,15.5,2584,3007,3011,187,113,100,2446,6,1,5,945,150,1131,100,12776,75,53,14,9,0,Clear,81,70,19,7,0,Clear,0,1,2,80,0,0,None,15
FL21839,N48942,F9,EWR,DEN,Airbus A320,15,442.1,22.7,10.38,2318,2685,3219,194,132,69,5353,11,1,17,1600,231,3839,133,13873,51,87,10,10,0,Clear,62,35,22,10,0,Clear,1,0,0,68,0,0,None,0
FL21840,N23696,B6,ORD,DEN,Airbus A330,12,326.1,29.6,10.45,2911,3345,3097,206,118,94,5294,3,6,7,886,138,3255,20,5295,64,58,7,9,0,Clear,62,78,20,10,0,Clear,0,0,0,67,0,0,None,90
FL21841,N31413,AS,EWR,MIA,Airbus A320,10,359.1,45.7,18.6,2528,3090,3078,191,132,77,8408,10,0,7,1087,155,4763,37,4279,73,80,5,7,0,Clear,59,48,10,7,0,Clear,1,0,3,77,1,1,Maintenance,0
FL21842,N78624,UA,MIA,BOS,Embraer E175,14,439.5,46.9,14.43,2556,2915,3135,189,96,76,7057,12,1,12,1260,171,1551,151,12846,33,56,36,4,1,Rainy,39,45,25,3,1,Rainy,0,0,0,62,0,1,Weather,0
FL21843,N14134,AS,MCO,SEA,Airbus A330,3,314.0,44.3,19.89,2525,3349,2572,218,75,86,4892,5,4,5,2550,345,3384,85,4643,61,47,21,10,0,Clear,54,36,21,7,0,Clear,0,1,0,84,1,0,None,30
FL21844,N55430,F9,LAS,SEA,Boeing 787,10,268.1,34.5,10.36,2056,2795,3135,185,144,92,321,5,0,8,866,137,4436,6,2571,65,43,8,9,0,Clear,60,20,19,8,0,Clear,1,0,0,75,0,0,None,0
FL21845,N38361,NK,SEA,ORD,Embraer E175,14,330.8,48.4,16.31,2414,2922,2752,247,78,76,7898,12,5,5,1716,234,1209,18,12040,34,53,17,5,1,Snowy,27,21,6,10,0,Clear,1,0,0,60,1,1,Maintenance,0
FL21846,N30931,DL,BOS,DFW,Airbus A320,10,384.1,24.5,21.56,2309,3149,2912,200,114,71,4415,11,3,19,1559,223,314,166,11223,72,52,24,7,0,Clear,54,22,24,9,0,Clear,0,0,0,77,0,0,None,30
FL21847,N25440,NK,DFW,JFK,Boeing 787,2,302.6,39.8,16.1,2660,2541,3269,216,133,96,8068,3,6,11,1388,189,4844,32,4952,60,63,20,9,0,Clear,63,85,24,8,0,Clear,0,0,1,91,0,0,None,0
FL21848,N29944,F9,BOS,LAS,Embraer E175,0,298.9,53.4,14.32,2925,3105,3168,211,135,95,9436,1,5,10,2375,324,4830,60,12326,25,55,19,7,0,Clear,37,42,5,9,0,Clear,0,0,0,82,0,0,None,0
FL21849,N70509,B6,JFK,PHX,Boeing 777,8,410.7,49.5,15.34,2475,3173,3263,208,134,72,4599,11,1,22,2148,282,1645,163,13479,56,65,21,10,1,Cloudy,53,36,21,10,0,Cloudy,0,0,0,75,0,0,None,0
FL21850,N24004,B6,MCO,SEA,Embraer E175,7,424.1,18.2,11.54,2359,3015,2998,204,77,97,1338,3,3,8,2550,327,2397,153,12323,69,41,17,7,0,Clear,70,86,22,10,0,Clear,0,0,1,71,0,0,None,0
FL21851,N74405,AA,SFO,PHX,Boeing 787,11,422.0,37.2,13.48,2757,3424,2716,196,122,89,7997,6,2,9,650,112,2325,175,11987,83,55,11,7,0,Clear,74,37,19,7,0,Clear,1,0,0,76,0,0,None,0
FL21852,N69880,AA,LAX,LAS,Boeing 777,14,392.4,27.3,11.24,2713,2962,3113,198,205,91,1022,1,2,10,236,57,3452,134,5172,47,80,15,8,0,Clear,42,33,10,2,1,Foggy,0,0,0,71,0,0,None,0
FL21853,N89770,NK,ATL,BOS,Boeing 737,1,358.7,36.6,9.43,2551,2718,2836,204,134,100,173,10,3,10,945,136,3304,136,9859,56,41,16,7,0,Clear,54,77,23,10,0,Cloudy,0,0,0,81,0,0,None,15
FL21854,N76770,AA,LAS,EWR,Boeing 777,9,301.4,39.0,8.82,2573,2644,2741,188,142,79,260,12,0,13,2221,301,4180,56,1737,31,46,16,2,1,Snowy,42,81,11,9,0,Cloudy,0,0,0,72,0,0,None,30
FL21855,N57910,DL,CLT,PHX,Boeing 777,5,325.8,37.2,14.78,2467,3307,3193,211,211,74,6433,12,4,18,1769,244,4218,41,14523,41,51,21,9,0,Clear,41,71,25,5,1,Snowy,0,0,0,77,0,0,None,0
FL21856,N37341,F9,EWR,LAX,Embraer E175,7,327.9,27.0,10.05,2812,2509,3081,180,102,85,3496,10,6,5,2448,328,4156,39,7838,57,29,17,9,0,Cloudy,66,51,18,9,0,Cloudy,1,1,0,74,0,0,None,0
FL21857,N73801,WN,MCO,ATL,Airbus A330,7,412.3,32.9,11.62,2387,2772,3329,199,112,99,7631,9,4,7,404,80,1358,179,5191,56,87,15,7,0,Clear,59,65,22,10,1,Cloudy,0,0,2,74,0,0,None,0
FL21858,N32416,NK,SEA,ORD,Airbus A330,3,353.6,16.2,13.71,2742,3139,3347,200,106,99,3189,6,6,7,1716,242,2991,126,13185,97,68,19,7,1,Cloudy,73,75,21,10,0,Cloudy,0,0,1,79,1,0,None,30
FL21859,N27267,B6,MCO,SEA,Airbus A320,6,294.6,42.4,14.26,2655,2914,2819,207,199,100,2876,12,3,18,2550,335,3798,38,3219,42,55,23,9,0,Clear,32,68,22,7,0,Clear,0,0,1,81,0,0,None,0
FL21860,N79035,UA,DFW,SFO,Boeing 777,15,331.9,27.0,7.56,2393,3002,2978,205,135,80,230,2,2,10,1461,204,637,40,10836,25,85,17,10,0,Clear,28,70,33,5,1,Rainy,1,0,0,69,0,0,None,0
FL21861,N76144,AS,EWR,MIA,Embraer E175,3,357.6,24.2,10.21,2444,3404,2570,178,123,100,519,3,2,13,1087,164,3084,149,13433,63,77,16,7,0,Clear,73,47,13,10,0,Clear,1,0,0,72,1,1,Maintenance,0
FL21862,N64583,UA,ORD,BOS,Boeing 737,20,425.3,48.7,12.1,2554,3481,3271,220,134,60,6701,4,4,18,864,142,515,110,5365,62,66,13,10,0,Clear,51,76,10,10,0,Cloudy,1,0,1,54,0,0,None,0
FL21863,N68040,UA,MCO,LAX,Boeing 787,7,312.6,40.2,10.55,2489,2473,3198,200,140,93,5679,8,5,7,2213,303,3788,43,8970,94,24,24,8,0,Clear,98,76,14,9,1,Cloudy,0,0,0,77,0,0,None,30
FL21864,N31851,AS,PHX,LAS,Boeing 737,1,375.3,41.9,11.78,2358,2862,3195,205,128,84,923,10,4,12,255,65,1192,132,2801,70,82,7,10,0,Cloudy,72,86,8,7,0,Clear,1,0,1,83,0,0,None,45
FL21865,N31093,WN,JFK,PHX,Boeing 737,23,459.0,33.8,20.08,2398,2863,3034,197,118,95,7281,12,6,9,2148,287,2045,96,10643,38,39,18,10,0,Cloudy,32,43,16,8,0,Cloudy,2,0,0,50,0,0,None,0
FL21866,N15178,WN,LAS,SEA,Airbus A320,16,402.5,40.3,21.47,2382,3140,3064,205,181,78,8043,3,1,8,866,140,1897,32,13572,66,88,20,9,0,Cloudy,57,27,17,8,0,Clear,0,1,0,59,0,0,None,0
FL21867,N49022,UA,DEN,EWR,Boeing 737,9,422.3,20.2,17.83,2699,2794,3225,195,111,81,9268,1,5,18,1600,226,1702,166,7147,32,53,24,3,1,Snowy,31,67,8,2,1,Foggy,0,0,0,75,0,0,None,0
FL21868,N56247,DL,MIA,LAX,Airbus A320,14,357.9,39.9,16.81,2612,2959,2851,215,135,77,8346,5,4,20,2338,306,3134,40,13443,69,61,18,7,1,Cloudy,52,42,12,10,0,Cloudy,0,1,0,62,0,0,None,0
FL21869,N86806,AS,SEA,ORD,Boeing 777,20,437.5,30.7,15.81,2566,2742,3000,212,160,65,2009,2,5,5,1716,234,1351,144,14502,42,36,19,4,1,Snowy,40,88,24,5,1,Snowy,0,0,0,59,0,1,Weather,0
FL21870,N40066,NK,SEA,PHX,Boeing 737,19,476.1,43.8,15.35,2490,2985,3138,209,181,69,2728,1,1,7,1107,171,4912,179,13874,36,21,41,4,1,Rainy,35,52,11,8,0,Clear,0,0,0,53,0,1,Weather,0
FL21871,N46601,AS,JFK,ATL,Airbus A320,12,278.3,54.8,12.74,2281,3070,3069,206,207,84,1437,7,5,10,759,116,63,14,13119,93,73,24,8,0,Clear,70,70,24,7,0,Cloudy,0,0,0,74,0,0,None,30
FL21872,N45394,UA,BOS,LAS,Boeing 777,5,366.1,31.3,16.92,2375,2859,3075,196,153,82,6027,12,0,16,2375,319,3338,135,5074,39,58,44,3,1,Rainy,48,28,6,10,0,Cloudy,0,1,1,79,0,0,None,15
FL21873,N54332,AA,JFK,DEN,Embraer E175,11,389.9,33.8,11.37,2660,3433,2736,197,92,85,8156,8,1,17,1621,230,918,173,9316,94,62,12,10,0,Clear,76,60,17,8,0,Cloudy,0,0,0,61,0,0,None,15
FL21874,N61289,AA,ORD,DFW,Boeing 787,8,318.6,35.5,13.9,2877,2995,3188,173,179,100,5125,11,6,7,801,121,2397,26,10475,68,49,16,3,1,Foggy,67,36,12,10,0,Cloudy,1,0,0,82,0,0,None,0
FL21875,N50846,B6,BOS,SEA,Airbus A330,7,339.7,25.7,10.57,2385,2947,3114,199,154,85,7940,7,5,8,2488,331,4884,34,10094,73,86,18,7,0,Cloudy,91,81,19,8,0,Clear,0,0,0,80,0,0,None,15
FL21876,N20984,AA,LAS,MCO,Airbus A330,6,392.4,36.5,6.5,2388,2736,2685,198,161,100,2175,10,6,20,2035,270,2077,93,590,72,63,9,10,0,Clear,57,50,14,7,0,Clear,1,1,0,75,0,0,None,30
FL21877,N78260,AS,MIA,LAX,Boeing 787,0,320.9,32.3,14.5,2478,2532,3354,205,124,100,650,3,3,19,2338,303,3588,58,5606,64,22,21,7,0,Cloudy,67,86,36,5,1,Rainy,1,0,0,95,0,0,None,30
FL21878,N46828,WN,EWR,BOS,Airbus A320,11,361.3,40.4,16.41,2626,3761,3098,200,158,92,9212,8,1,12,200,49,1868,72,8145,94,70,14,8,0,Clear,95,62,21,7,0,Clear,2,1,1,67,0,0,None,30
FL21879,N95406,F9,SEA,DEN,Airbus A330,18,432.5,50.8,17.38,2534,2931,2954,214,88,83,496,8,6,13,1022,153,2894,129,1472,71,34,20,7,0,Clear,84,81,22,8,0,Clear,1,0,1,58,0,0,None,0
FL21880,N26481,AA,LAX,MCO,Airbus A320,4,423.8,25.2,9.81,2603,3247,2694,187,164,80,6223,1,4,18,2213,302,3866,169,7477,41,39,17,8,0,Clear,33,49,23,8,0,Clear,1,0,0,86,0,0,None,15
FL21881,N24364,WN,LAX,IAH,Embraer E175,8,368.0,49.5,13.7,2400,2724,2984,193,129,96,2545,12,4,14,1376,192,416,66,1078,33,50,18,10,0,Clear,32,41,15,10,0,Clear,2,0,2,74,1,1,Maintenance,0
FL21882,N26822,AA,SEA,ATL,Boeing 777,8,294.2,49.8,12.07,2400,3371,2955,183,105,92,747,11,1,16,2177,288,50,12,10203,52,65,24,7,0,Cloudy,60,52,8,10,0,Cloudy,0,0,0,75,0,0,None,0
FL21883,N82340,AS,BOS,SFO,Airbus A320,9,325.3,39.7,9.51,2638,3165,2860,206,170,82,9696,8,0,13,2697,348,1465,23,2282,76,30,9,3,1,Foggy,76,38,20,10,0,Clear,0,1,1,71,0,0,None,0
FL21884,N20830,AS,SEA,IAH,Airbus A330,13,410.6,37.7,11.58,2455,3316,2578,207,187,83,1295,12,4,17,1872,245,1345,163,2753,45,24,14,10,0,Clear,40,74,18,4,1,Snowy,2,0,0,71,0,0,None,0
FL21885,N74524,F9,SEA,PHX,Boeing 787,9,310.1,28.0,11.24,2824,3526,2955,180,165,60,1893,4,6,19,1107,156,3983,30,3503,51,78,13,8,0,Clear,64,54,30,5,1,Rainy,2,1,1,74,0,0,None,0
FL21886,N69165,AA,IAH,MCO,Boeing 737,5,374.0,19.0,13.1,2300,3023,3004,204,71,86,7463,11,6,13,852,124,4440,154,3296,57,64,9,8,0,Cloudy,54,63,6,7,0,Clear,0,0,1,74,0,0,None,30
FL21887,N32110,AS,DEN,ATL,Boeing 787,5,328.7,23.5,10.87,2287,2949,2938,231,180,90,3802,10,1,7,1197,180,3979,100,9170,62,62,13,7,0,Clear,67,50,17,7,0,Clear,0,0,0,85,0,0,None,0
FL21888,N61974,NK,PHX,ORD,Embraer E175,9,320.6,49.7,17.43,2772,2867,3080,198,76,60,8273,8,5,18,1437,201,1401,45,1654,75,49,19,10,0,Clear,76,71,13,9,0,Clear,2,0,0,68,0,0,None,0
FL21889,N95074,F9,DFW,BOS,Airbus A320,12,427.6,36.4,14.23,2288,2653,2956,189,124,79,1907,9,1,13,1559,217,3472,175,6309,66,88,5,8,0,Clear,74,42,6,9,0,Clear,0,0,0,71,0,0,None,0
FL21890,N41857,B6,PHX,EWR,Airbus A330,5,289.9,34.7,16.43,2452,2967,2797,191,131,75,9523,7,5,5,2128,276,394,5,7745,74,47,9,10,0,Clear,76,76,9,9,0,Cloudy,0,0,0,77,1,0,None,0
FL21891,N61031,WN,DEN,EWR,Boeing 787,7,342.4,43.3,17.27,2271,2513,3039,186,140,82,8953,7,2,10,1600,221,1903,40,6216,92,84,7,9,0,Cloudy,93,31,27,2,1,Rainy,1,0,0,81,0,0,None,0
FL21892,N79423,B6,SFO,LAX,Boeing 787,7,397.0,28.7,14.38,2361,3236,2985,226,167,88,3881,10,6,9,337,72,1453,169,13010,55,26,30,4,1,Rainy,73,75,23,7,0,Cloudy,0,1,0,76,1,1,Maintenance,0
FL21893,N81207,NK,IAH,SEA,Embraer E175,12,381.8,36.8,10.03,2508,2362,2743,210,183,93,3798,6,2,22,1872,262,4178,166,8194,92,81,21,7,0,Clear,82,83,22,7,0,Clear,0,0,0,65,1,0,None,15
FL21894,N32858,F9,EWR,ORD,Boeing 787,4,337.7,37.0,17.56,2443,3137,2676,214,148,100,7648,2,5,10,717,111,1081,52,11257,44,51,15,10,0,Cloudy,25,21,21,2,1,Snowy,0,0,0,86,0,0,None,15
FL21895,N49652,UA,ORD,EWR,Boeing 777,18,331.9,54.7,14.86,2555,2891,2801,216,159,84,7557,6,3,20,717,113,2744,7,1726,72,24,19,2,1,Rainy,82,77,7,8,0,Clear,0,0,0,65,1,1,Maintenance,0
FL21896,N80292,F9,BOS,IAH,Airbus A320,12,421.3,33.8,18.7,2266,2475,3325,196,105,87,9302,1,0,20,1594,227,2551,100,11843,35,59,12,7,0,Clear,46,84,22,9,0,Clear,2,0,0,65,0,0,None,0
FL21897,N51492,NK,ORD,DEN,Airbus A320,16,349.7,39.8,11.97,2489,3315,3072,225,163,87,777,5,2,18,886,133,2245,54,7293,55,57,9,10,0,Clear,61,37,11,8,0,Cloudy,0,1,1,68,1,0,None,45
FL21898,N26369,NK,ORD,SFO,Boeing 777,19,430.4,26.4,14.39,2562,3490,3222,207,104,96,6466,3,5,6,1841,252,1973,117,10372,70,39,23,10,0,Clear,74,85,7,10,0,Clear,0,0,0,60,0,0,None,0
FL21899,N72210,DL,BOS,IAH,Airbus A320,10,420.1,35.3,20.23,2216,3016,2981,197,149,79,6485,12,5,9,1594,226,2228,131,9658,34,47,15,5,1,Snowy,42,74,16,3,1,Foggy,1,1,0,72,1,1,Maintenance,0
FL21900,N12205,WN,IAH,SEA,Boeing 737,24,371.9,28.0,17.8,2903,2776,2957,192,195,74,7844,10,4,20,1872,256,4747,9,10970,65,23,21,7,0,Clear,58,80,14,8,0,Clear,0,0,0,50,1,1,Maintenance,0
FL21901,N11396,DL,ORD,CLT,Airbus A320,2,348.9,39.0,15.39,2357,2176,3456,207,109,94,8130,9,6,12,599,108,915,133,14257,70,60,31,4,1,Rainy,59,47,21,8,0,Clear,0,0,0,82,0,1,Weather,0
FL21902,N99178,B6,DEN,LAS,Airbus A320,6,436.0,40.9,18.08,2740,2789,2742,193,165,81,5493,7,2,17,627,95,4457,157,11974,97,88,13,7,0,Cloudy,74,83,10,10,1,Cloudy,0,1,1,74,0,0,None,0
FL21903,N69487,WN,JFK,MIA,Airbus A320,2,366.2,20.7,10.52,2933,2978,2932,187,177,85,268,12,3,11,1091,165,3692,99,671,39,68,15,7,0,Cloudy,35,52,8,10,0,Cloudy,1,0,0,80,0,0,None,60
FL21904,N66560,DL,BOS,CLT,Embraer E175,11,339.4,44.2,15.22,2675,3112,2802,220,120,72,3788,4,0,16,727,114,1401,107,4497,62,75,23,7,0,Cloudy,61,58,23,9,0,Clear,0,0,1,61,0,0,None,0
FL21905,N30555,B6,PHX,MCO,Airbus A320,14,433.6,45.8,12.18,2248,3274,2796,207,139,91,8643,11,2,16,1845,244,331,146,6561,66,21,6,7,0,Clear,50,88,13,9,0,Clear,0,0,0,66,0,0,None,0
FL21906,N77265,AS,LAS,BOS,Boeing 777,14,414.1,20.1,18.41,2202,2785,3027,211,182,88,3514,1,2,13,2375,316,2211,147,759,30,62,8,7,0,Cloudy,31,83,10,8,0,Clear,0,2,0,72,1,1,Maintenance,0
FL21907,N51788,AS,EWR,IAH,Airbus A330,4,320.3,28.2,6.39,2184,3139,2817,204,190,82,1257,2,4,13,1397,201,2403,123,762,46,66,8,9,0,Clear,47,21,12,10,0,Cloudy,0,1,0,77,0,0,None,0
FL21908,N63590,UA,ATL,MCO,Embraer E175,8,393.9,40.8,14.01,2664,3070,2865,192,152,89,3984,9,6,14,404,77,2783,168,10507,74,77,15,7,0,Clear,53,76,8,10,0,Cloudy,0,0,3,73,1,1,Maintenance,0
FL21909,N18700,F9,IAH,LAX,Boeing 777,16,395.7,29.3,18.7,2542,2984,3318,216,122,79,9475,11,4,17,1376,187,1819,139,13397,74,39,10,9,0,Cloudy,60,60,20,8,0,Clear,0,0,0,62,1,0,None,30
FL21910,N54580,DL,IAH,SFO,Boeing 777,5,394.7,34.3,11.44,2256,3052,3091,186,145,84,4087,10,6,16,1632,219,2029,97,13254,63,36,8,8,0,Cloudy,69,84,9,9,0,Clear,0,0,0,84,1,0,None,0
FL21911,N47738,F9,JFK,LAS,Boeing 777,13,388.2,45.8,16.18,2510,3183,2645,212,135,84,9466,12,0,20,2242,305,1303,85,894,48,64,23,8,0,Cloudy,40,31,17,10,0,Clear,1,0,0,69,0,0,None,30
FL21912,N86107,B6,JFK,DFW,Embraer E175,5,305.1,47.1,18.81,2659,3167,3017,194,167,89,5311,12,1,14,1388,188,3853,44,13505,33,20,5,2,1,Foggy,43,30,8,9,0,Clear,0,1,1,69,1,1,Maintenance,0
FL21913,N22093,NK,MCO,ATL,Boeing 787,9,345.2,44.2,9.71,2334,3898,2846,195,177,91,2730,2,0,15,404,68,4170,39,2838,46,58,17,8,0,Clear,39,60,44,4,1,Rainy,0,0,0,79,0,0,None,15
FL21914,N97789,UA,CLT,PHX,Airbus A320,8,334.3,32.2,14.71,2378,3274,3228,186,159,79,2162,5,6,20,1769,247,346,93,11574,52,39,19,10,0,Cloudy,70,62,22,10,0,Clear,0,0,0,76,0,0,None,0
