flight_id,aircraft_id,airline,origin_airport,destination_airport,aircraft_type,aircraft_age,engine_temp,oil_pressure,vibration_level,engine_rpm,fuel_consumption_rate,hydraulic_pressure,tire_pressure,brake_temperature,avionics_health_score,operational_hours,month,day_of_week,departure_hour,distance,flight_duration,takeoff_landing_cycles,days_since_last_maintenance,crew_experience,origin_temperature,origin_humidity,origin_wind_speed,origin_visibility,origin_precipitation,origin_weather_condition,destination_temperature,destination_humidity,destination_wind_speed,destination_visibility,destination_precipitation,destination_weather_condition,previous_delays_count,previous_cancellations_count,previous_maintenance_issues,aircraft_reliability_score,equipment_failure,flight_cancelled,cancellation_reason,delay_minutes
FL20932,N40108,F9,ORD,MCO,Airbus A330,12,390.6,37.9,13.13,2359,3186,3098,215,137,91,6621,10,6,18,1006,146,2276,140,11338,51,35,17,9,0,Cloudy,66,30,10,1,1,Foggy,1,0,1,71,1,1,Maintenance,0
FL20933,N35277,B6,PHX,LAX,Embraer E175,3,365.1,22.8,13.47,2652,2637,3487,185,123,78,5707,4,2,9,369,79,1612,120,4242,74,67,19,2,1,Foggy,62,65,9,8,0,Clear,0,2,1,80,0,1,Weather,0
FL20934,N40369,AS,BOS,DEN,Airbus A330,18,458.3,36.1,14.44,2627,2584,2667,194,148,81,9980,7,4,22,1749,245,2378,168,8952,81,37,5,9,0,Cloudy,71,63,22,7,0,Clear,0,2,1,57,1,1,Maintenance,0
FL20935,N83949,NK,JFK,DFW,Boeing 737,20,413.2,40.9,18.73,2495,3009,3089,217,162,75,4046,8,2,16,1388,198,4091,107,1009,81,39,6,8,0,Clear,94,35,21,9,0,Clear,1,1,0,53,1,0,None,90
FL20936,N13900,UA,ORD,DEN,Boeing 777,12,422.4,34.3,8.58,2476,3394,3053,174,176,83,4256,5,1,18,886,130,4220,150,13690,67,44,8,10,0,Clear,62,29,44,4,1,Rainy,1,0,0,70,1,1,Maintenance,0
FL20937,N10682,F9,LAS,DEN,Embraer E175,3,384.7,28.1,8.1,2532,2455,2945,206,125,87,7476,6,0,19,627,113,3482,136,12436,72,42,40,3,1,Rainy,97,37,7,9,1,Cloudy,2,1,1,74,0,1,Weather,0
FL20938,N49372,AA,IAH,SEA,Airbus A320,15,385.5,51.0,14.92,2305,3282,2889,213,128,74,7611,7,0,22,1872,252,1375,66,10883,91,50,13,10,0,Clear,88,61,13,7,0,Clear,0,0,0,61,1,0,None,45
FL20939,N15768,AS,SEA,CLT,Airbus A320,0,308.3,36.6,11.41,2300,2789,3030,185,188,100,2952,3,5,22,2274,302,2317,124,14019,69,24,14,7,0,Clear,69,53,20,3,1,Rainy,0,0,0,85,1,0,None,15
FL20940,N30347,AA,SFO,ORD,Airbus A330,16,398.3,51.6,8.69,2626,3067,2785,191,142,81,304,10,3,22,1841,240,2539,85,5283,52,64,7,2,1,Foggy,51,51,12,9,0,Clear,0,0,0,58,0,1,Weather,0
FL20941,N90963,DL,MIA,EWR,Airbus A320,12,382.7,36.9,15.97,3001,2728,2912,179,142,95,854,6,4,13,1087,166,2176,149,11724,90,84,8,9,0,Clear,86,34,13,9,0,Clear,1,1,0,73,1,1,Maintenance,0
FL20942,N73822,F9,PHX,CLT,Airbus A330,17,401.7,34.5,7.43,2341,2902,2596,201,171,87,6775,1,5,10,1769,232,649,135,1907,35,87,6,9,0,Clear,47,44,6,1,1,Foggy,0,0,0,57,1,0,None,15
FL20943,N21689,B6,MIA,BOS,Airbus A320,3,322.2,43.9,17.87,2539,2481,2857,192,80,100,2152,7,0,13,1260,178,68,71,6188,90,75,11,7,0,Clear,80,20,20,8,0,Clear,1,0,0,86,0,0,None,45
FL20944,N67198,UA,DEN,IAH,Airbus A320,15,371.5,35.8,12.9,2674,3280,2915,189,144,84,7011,2,6,8,861,137,779,72,11886,47,89,7,9,0,Clear,45,48,20,5,1,Rainy,1,1,1,64,1,1,Maintenance,0
FL20945,N49626,AS,MIA,DEN,Airbus A320,12,441.9,34.3,21.85,2651,3021,2736,220,178,86,8921,8,4,17,1707,232,4185,176,10261,81,34,21,8,0,Clear,72,72,9,9,0,Clear,0,0,0,71,1,1,Maintenance,0
FL20946,N54776,WN,LAX,EWR,Boeing 777,11,403.9,28.7,13.12,2495,3010,3077,216,125,70,6767,1,5,15,2448,321,1837,116,14195,32,85,9,7,0,Clear,49,57,20,5,1,Rainy,1,1,0,72,1,1,Maintenance,0
FL20947,N60991,F9,LAS,EWR,Airbus A330,15,439.7,26.3,16.93,2867,3545,2869,201,156,97,8721,10,0,12,2221,301,2273,140,3650,60,41,12,7,0,Clear,54,38,10,8,0,Cloudy,1,2,0,62,1,1,Maintenance,0
FL20948,N20077,WN,LAS,EWR,Airbus A320,0,367.5,42.4,12.21,2650,3124,3052,194,194,91,2426,2,6,12,2221,304,866,138,5452,30,65,7,10,0,Clear,37,38,16,8,0,Cloudy,2,0,1,87,1,0,None,15
FL20949,N47922,NK,IAH,ORD,Boeing 777,14,345.6,48.3,15.23,2481,2792,3214,198,170,85,2874,9,1,22,925,135,3613,37,14794,69,42,9,8,0,Clear,50,85,6,8,0,Clear,0,1,0,72,1,1,Maintenance,0
FL20950,N49764,AS,ATL,SEA,Boeing 777,9,342.0,39.1,17.46,2757,2517,2958,204,115,98,7514,12,4,5,2177,282,975,36,10710,27,44,9,7,0,Cloudy,42,27,37,5,1,Snowy,1,0,0,76,1,1,Maintenance,0
FL20951,N40392,AA,EWR,JFK,Boeing 777,6,326.6,36.8,13.28,2778,2698,2955,188,149,94,4193,8,3,21,21,33,2683,32,2375,75,27,10,8,0,Clear,81,59,6,8,0,Clear,0,0,0,77,0,0,None,15
FL20952,N31039,AS,DEN,MCO,Embraer E175,14,459.0,32.2,13.39,2608,2817,3039,183,154,95,5884,11,3,13,1544,219,4052,158,12251,52,36,15,8,0,Clear,54,86,11,8,0,Cloudy,1,0,0,56,1,0,None,0
FL20953,N37359,AA,DEN,ATL,Boeing 787,11,320.2,51.0,10.91,2217,3148,3086,219,203,76,9370,5,1,10,1197,179,3935,16,2090,71,63,16,2,1,Foggy,73,22,15,8,0,Clear,0,0,0,70,0,0,None,15
FL20954,N33047,B6,LAS,CLT,Boeing 777,10,335.0,33.8,10.55,2341,2537,2994,188,104,82,8839,7,6,20,1911,258,2804,12,14225,98,61,14,8,0,Clear,94,83,13,9,0,Clear,1,2,0,76,1,1,Maintenance,0
FL20955,N78503,DL,DEN,JFK,Airbus A330,16,417.1,27.2,14.4,2396,2697,2924,223,177,71,9752,12,3,21,1621,232,4004,150,9036,28,65,7,7,0,Clear,39,24,11,9,0,Clear,0,0,1,65,1,1,Maintenance,0
FL20956,N21058,DL,ORD,SEA,Boeing 737,0,380.4,44.0,10.88,2773,2691,2821,195,151,100,7339,4,4,19,1716,240,2123,121,1840,70,77,17,10,0,Clear,72,51,5,7,0,Clear,0,0,0,89,1,1,Maintenance,0
FL20957,N33732,F9,CLT,LAS,Boeing 787,3,350.6,34.8,11.31,2343,3373,2914,196,136,100,3364,7,3,18,1911,257,2876,117,5538,87,20,22,8,0,Clear,72,70,23,10,0,Cloudy,1,0,0,83,1,0,None,0
FL20958,N67356,NK,ORD,DFW,Airbus A320,10,318.1,47.5,13.98,2436,3082,3115,224,151,96,9589,6,0,9,801,125,1111,1,3901,81,29,13,8,0,Cloudy,80,35,12,2,1,Foggy,1,0,1,68,1,0,None,0
FL20959,N69921,DL,LAX,CLT,Airbus A320,0,390.8,26.0,13.42,2546,2789,3277,203,148,88,6940,12,5,7,2120,281,1414,161,1786,44,82,18,4,1,Rainy,42,22,8,7,0,Cloudy,1,0,0,90,1,1,Maintenance,0
FL20960,N71987,AA,SFO,EWR,Boeing 787,2,330.2,26.4,13.91,2557,3514,2905,234,221,79,6335,6,1,17,2559,329,319,113,9178,80,20,19,7,0,Cloudy,91,51,11,10,0,Cloudy,1,0,1,93,1,0,None,15
FL20961,N74170,DL,ATL,JFK,Boeing 777,20,415.1,34.4,17.9,2613,2914,3101,171,169,60,9052,4,3,14,759,113,2354,116,2931,60,46,11,10,0,Clear,61,77,17,8,0,Cloudy,1,1,1,59,1,0,None,60
FL20962,N93115,B6,ORD,CLT,Boeing 787,1,301.2,43.0,13.53,2652,3216,2975,194,90,88,7782,2,3,9,599,103,3438,69,9731,33,26,13,8,0,Clear,31,22,14,9,0,Clear,2,0,1,89,0,0,None,0
FL20963,N74326,DL,PHX,LAS,Airbus A330,11,404.1,20.9,17.18,2449,2797,3400,177,201,100,2495,7,6,8,255,53,1234,142,4778,95,69,21,7,0,Clear,88,84,12,7,0,Clear,2,0,0,73,1,1,Maintenance,0
FL20964,N69287,WN,PHX,ATL,Airbus A330,9,347.2,35.5,19.73,2444,2943,2990,197,93,85,9093,4,3,11,1583,227,1214,44,8990,69,73,16,10,0,Clear,63,21,11,7,1,Cloudy,0,0,1,71,1,0,None,45
FL20965,N96294,B6,IAH,BOS,Boeing 777,9,324.4,46.2,10.4,2317,2775,3279,193,138,71,5249,12,0,18,1594,211,2311,13,511,47,81,44,5,1,Snowy,44,52,34,3,1,Snowy,0,0,1,77,0,1,Weather,0
FL20966,N34120,UA,ATL,DFW,Boeing 787,2,366.9,34.9,11.77,2573,3403,3054,232,169,82,1975,2,3,20,729,108,2313,156,13623,29,23,16,10,0,Clear,25,66,16,5,1,Snowy,0,0,0,89,1,1,Maintenance,0
FL20967,N32685,F9,ATL,SFO,Boeing 787,2,352.5,43.0,10.73,2698,3200,3016,186,170,80,3022,4,4,22,2134,293,2162,140,2599,71,87,20,10,0,Clear,58,83,32,5,1,Rainy,0,0,0,90,1,1,Maintenance,0
FL20968,N59000,F9,IAH,ATL,Boeing 737,19,329.2,57.1,11.9,2785,3088,2806,180,205,69,3214,4,0,18,687,103,423,6,5148,69,62,16,1,1,Foggy,60,70,5,1,1,Foggy,0,0,0,54,1,1,Maintenance,0
FL20969,N34837,WN,ORD,BOS,Airbus A330,9,380.9,23.7,13.21,2341,2584,3481,214,90,80,2750,10,5,16,864,125,4952,102,6254,63,26,11,1,1,Foggy,50,47,8,1,1,Foggy,0,0,0,75,1,0,None,30
FL20970,N53149,AA,LAX,SFO,Boeing 737,20,396.4,44.4,17.89,2283,2803,3026,175,172,65,3673,3,4,21,337,64,3726,97,6090,59,80,17,7,0,Cloudy,68,85,14,9,0,Clear,0,0,0,55,1,0,None,30
FL20971,N10423,AS,MCO,BOS,Airbus A330,19,415.0,36.8,12.05,2370,2920,3107,180,178,84,544,8,1,21,1122,166,4180,132,3699,99,60,16,10,0,Clear,89,27,16,3,1,Foggy,0,1,1,53,1,1,Maintenance,0
FL20972,N53361,F9,IAH,LAS,Airbus A320,2,385.3,32.2,6.97,2271,2707,3090,196,105,94,2176,9,4,14,1219,179,194,162,6908,72,67,6,10,0,Cloudy,54,26,21,7,0,Clear,0,0,0,89,1,0,None,0
FL20973,N73046,AA,SEA,LAS,Airbus A330,9,330.3,31.8,8.22,2813,2880,2736,181,127,79,431,4,5,17,866,134,3708,47,6439,69,76,24,3,1,Rainy,60,32,20,10,0,Clear,1,0,0,70,0,0,None,0
FL20974,N16649,B6,DFW,ORD,Boeing 777,8,421.8,32.2,9.75,2437,2865,3231,206,149,81,5462,9,0,8,801,124,95,138,11385,71,74,17,9,0,Clear,55,33,6,8,0,Clear,1,0,0,81,1,0,None,0
FL20975,N78454,F9,SFO,IAH,Airbus A320,11,408.4,19.5,16.16,2226,2881,3212,201,67,65,6447,3,5,14,1632,232,3094,120,531,67,52,21,5,1,Rainy,65,85,21,8,0,Cloudy,1,1,0,74,1,0,None,45
FL20976,N23039,WN,DEN,SEA,Boeing 787,7,387.1,36.6,23.33,2124,3125,2939,215,121,98,9144,2,4,5,1022,161,4659,136,3996,31,29,22,10,0,Clear,33,48,11,7,0,Clear,0,0,0,80,1,1,Maintenance,0
FL20977,N34448,F9,CLT,JFK,Boeing 737,21,418.8,31.2,11.99,2452,3290,3105,175,169,87,306,4,1,19,541,97,947,116,3275,70,72,23,5,1,Rainy,66,70,7,10,0,Clear,1,1,0,50,0,0,None,0
FL20978,N81492,DL,SFO,DEN,Boeing 777,12,316.0,44.7,16.34,2601,2806,3179,210,137,84,8420,9,5,15,965,146,3294,38,1534,50,75,16,9,0,Cloudy,53,28,21,10,1,Cloudy,1,0,0,73,1,1,Maintenance,0
FL20979,N27900,AS,BOS,JFK,Embraer E175,2,301.1,38.1,13.28,2589,2682,2843,189,137,88,7546,1,1,19,186,47,4143,60,13604,43,28,11,10,0,Clear,31,76,20,10,0,Clear,3,0,1,82,0,0,None,0
FL20980,N37157,DL,ATL,EWR,Airbus A330,15,397.3,40.4,18.82,2480,3352,2762,182,136,73,3183,5,4,11,744,117,3800,132,7440,55,61,16,10,1,Cloudy,52,46,13,7,0,Clear,1,0,0,66,1,1,Maintenance,0
FL20981,N28711,AS,SFO,BOS,Airbus A330,13,404.1,44.9,17.74,2631,2455,2851,207,154,71,6421,10,6,13,2697,362,3812,116,2192,69,88,6,7,0,Cloudy,57,49,5,10,0,Clear,0,0,0,66,1,0,None,120
FL20982,N98609,WN,EWR,JFK,Airbus A320,19,418.3,33.7,15.67,2451,3283,3350,192,142,91,3894,9,4,12,21,29,2034,175,6574,50,32,12,8,0,Clear,69,71,18,7,0,Cloudy,0,0,1,62,1,0,None,30
FL20983,N19775,UA,LAX,ATL,Boeing 737,7,426.5,8.6,11.46,2377,3075,2729,218,83,92,9350,10,6,20,1942,260,4242,173,14513,72,54,13,3,1,Foggy,52,50,27,4,1,Rainy,0,0,1,76,1,1,Maintenance,0
FL20984,N34468,WN,PHX,CLT,Airbus A330,7,321.5,48.2,15.18,2317,3355,3131,214,116,71,6462,3,2,13,1769,241,3157,35,6709,60,77,18,5,1,Rainy,59,85,13,8,0,Clear,1,1,0,78,1,1,Maintenance,0
FL20985,N55912,WN,SEA,EWR,Boeing 787,4,264.0,38.6,9.27,2500,2788,2877,171,201,93,3817,6,1,18,2395,316,411,3,8733,88,22,19,7,0,Cloudy,79,88,6,8,0,Clear,1,0,0,85,0,0,None,0
FL20986,N75102,F9,IAH,MIA,Airbus A320,10,434.7,43.7,14.23,2216,3053,2651,202,142,73,6312,1,2,8,962,152,1303,177,10510,29,53,5,10,0,Cloudy,44,31,6,7,0,Clear,2,0,0,70,1,1,Maintenance,0
FL20987,N17164,F9,ATL,BOS,Embraer E175,3,393.8,46.8,14.29,2076,2913,2776,220,161,97,5589,3,4,15,945,143,2286,126,13721,59,54,9,10,0,Clear,63,89,17,8,0,Clear,0,1,0,80,1,0,None,0
FL20988,N96306,B6,EWR,IAH,Boeing 777,11,325.7,57.7,10.3,2652,3482,3318,189,176,93,3164,12,6,20,1397,187,2675,19,2350,41,66,15,7,0,Clear,36,42,8,9,0,Clear,1,0,0,70,0,0,None,15
FL20989,N32685,B6,ORD,IAH,Airbus A330,13,333.0,52.5,12.69,2336,3277,2724,191,188,76,2200,12,6,16,925,144,4387,82,4162,49,39,17,8,0,Cloudy,44,74,32,5,1,Snowy,1,0,0,64,0,0,None,0
FL20990,N16790,WN,PHX,SEA,Boeing 737,14,359.1,50.7,18.23,2483,2977,3020,199,124,82,6768,10,0,5,1107,161,4768,57,9406,53,51,19,8,0,Clear,54,87,20,7,0,Cloudy,0,0,0,62,1,0,None,0
FL20991,N96193,AS,SEA,DFW,Embraer E175,10,407.1,38.0,7.29,2511,3029,3268,178,200,86,6047,11,6,14,1657,233,91,90,4661,61,21,18,10,0,Clear,69,78,38,4,1,Rainy,0,0,0,62,1,1,Maintenance,0
FL20992,N59464,UA,SFO,EWR,Boeing 787,6,319.9,39.0,19.8,2759,3111,3215,218,170,100,9017,8,1,10,2559,346,4676,17,11576,83,26,8,7,1,Cloudy,80,28,13,9,0,Cloudy,0,0,0,82,1,0,None,0
FL20993,N99119,UA,MIA,ATL,Boeing 777,20,426.8,26.9,18.05,2307,2971,3042,193,130,74,7674,8,6,18,596,101,162,132,13757,74,46,29,2,1,Rainy,74,27,8,8,0,Clear,0,0,0,55,1,1,Maintenance,0
FL20994,N49363,F9,DFW,LAX,Airbus A320,4,347.9,27.6,11.31,2205,2793,2943,201,147,98,3197,2,1,9,1232,167,2981,80,12906,38,44,21,9,0,Clear,46,54,18,8,0,Clear,0,0,0,77,1,0,None,0
FL20995,N43317,B6,BOS,LAS,Embraer E175,11,412.6,38.6,12.48,2362,3402,3312,200,153,79,6355,10,0,13,2375,312,1754,105,9068,69,63,7,8,0,Cloudy,67,29,15,8,0,Clear,0,0,1,65,0,0,None,0
FL20996,N47042,F9,SFO,JFK,Boeing 737,18,352.6,49.9,18.29,2630,3326,2588,202,160,73,7298,3,4,17,2580,330,928,16,5631,51,35,5,8,0,Clear,58,57,14,7,0,Cloudy,2,1,1,61,1,0,None,0
FL20997,N21114,B6,SEA,PHX,Boeing 737,0,341.7,24.8,14.1,2057,2982,3375,190,193,89,6756,9,1,19,1107,156,1216,148,13909,67,61,20,8,0,Cloudy,73,86,12,8,0,Clear,0,0,0,86,1,0,None,15
FL20998,N97730,WN,JFK,LAX,Boeing 787,5,305.6,43.7,13.39,2667,2351,3094,187,186,79,818,6,5,14,2469,332,3154,63,12237,70,58,17,9,0,Clear,73,70,20,7,0,Cloudy,0,0,0,81,0,0,None,0
FL20999,N17106,WN,ORD,LAS,Boeing 787,6,341.2,35.3,15.11,2288,2558,3104,223,195,96,5386,12,5,10,1510,210,4631,24,8690,43,87,8,8,0,Clear,36,55,17,10,0,Clear,2,0,0,78,1,1,Maintenance,0
FL21000,N56477,DL,IAH,JFK,Embraer E175,10,299.0,50.5,14.06,2488,2873,2907,196,184,79,3926,11,5,16,1415,202,2938,13,6025,74,57,14,7,0,Cloudy,69,60,17,8,0,Clear,0,0,1,70,0,0,None,0
FL21001,N60841,F9,JFK,DFW,Airbus A320,1,327.9,39.1,8.5,2443,3729,3034,188,103,100,6183,2,5,17,1388,204,2711,160,5942,27,21,7,10,0,Cloudy,30,34,9,8,0,Cloudy,0,0,1,85,1,0,None,30
FL21002,N42567,B6,JFK,IAH,Airbus A330,3,284.3,40.8,11.43,2271,3684,2803,231,122,93,6631,6,6,9,1415,193,2504,33,3020,86,62,20,10,0,Cloudy,78,66,10,8,0,Clear,1,1,0,83,0,0,None,0
FL21003,N72083,B6,BOS,SFO,Boeing 787,8,434.0,32.7,13.53,2314,3089,2981,166,134,95,981,12,0,21,2697,347,4908,168,1350,42,40,23,8,0,Clear,37,79,24,7,0,Clear,0,0,0,78,1,1,Maintenance,0
FL21004,N57374,WN,SFO,SEA,Boeing 777,8,349.6,42.9,14.39,2614,2964,2961,206,192,100,7504,8,1,15,679,103,3908,50,8671,84,85,7,2,1,Foggy,87,86,12,10,0,Clear,1,0,0,75,0,0,None,0
FL21005,N34813,WN,MIA,IAH,Boeing 787,10,321.2,27.1,19.32,2204,3181,2577,187,164,84,6675,12,4,19,962,154,1241,27,2467,26,85,20,3,1,Snowy,45,73,21,4,1,Snowy,2,0,0,74,1,1,Maintenance,0
FL21006,N90133,F9,SEA,EWR,Airbus A320,11,408.9,35.1,11.08,2621,3125,3023,204,141,86,2201,3,1,10,2395,324,662,147,4846,69,27,15,7,0,Clear,60,76,10,8,0,Clear,0,0,0,74,0,0,None,30
FL21007,N81799,F9,DEN,SFO,Boeing 777,5,320.7,30.3,12.05,2064,2684,3083,205,145,100,9366,9,0,20,965,150,4755,6,2274,62,24,16,7,0,Clear,72,46,22,9,0,Clear,0,0,1,79,1,1,Maintenance,0
FL21008,N49232,F9,ATL,SFO,Airbus A330,3,306.9,40.9,14.49,2446,3728,2781,201,160,88,6809,10,0,17,2134,277,482,15,8539,54,66,11,10,0,Cloudy,63,74,20,8,0,Cloudy,1,0,1,81,1,1,Maintenance,0
FL21009,N56178,NK,ORD,JFK,Airbus A330,7,386.7,53.7,18.99,3082,2919,2850,201,156,81,9025,9,5,11,738,125,1917,104,5376,59,34,6,9,1,Cloudy,73,56,12,7,0,Cloudy,0,0,2,80,1,1,Maintenance,0
FL21010,N58446,UA,MCO,DEN,Embraer E175,3,289.6,37.4,7.54,2396,3441,3145,167,162,76,2974,9,2,8,1544,218,4095,6,2436,54,44,13,7,0,Clear,56,34,13,10,0,Cloudy,0,0,1,79,0,0,None,0
FL21011,N88603,UA,EWR,LAS,Airbus A330,11,404.5,25.0,16.67,2937,2942,2726,204,176,96,4901,8,4,7,2221,293,1986,142,1462,89,26,14,10,0,Clear,88,20,5,10,0,Clear,1,0,0,68,0,0,None,0
FL21012,N16582,DL,BOS,JFK,Airbus A320,9,336.1,33.6,9.18,2404,3148,2953,241,191,91,1991,9,2,18,186,43,4413,117,6958,56,41,15,9,0,Clear,61,57,9,9,0,Clear,0,0,0,73,1,0,None,0
FL21013,N13303,AS,ATL,DEN,Boeing 777,12,336.9,53.8,11.78,2128,2589,2920,208,115,89,2417,9,3,19,1197,167,1597,3,757,73,36,13,9,1,Cloudy,53,70,19,10,1,Cloudy,0,0,0,68,0,0,None,0
FL21014,N60810,AA,SFO,BOS,Boeing 737,20,484.6,26.7,9.81,2137,3010,3354,214,71,72,1300,9,4,6,2697,349,2579,139,3753,71,42,21,2,1,Rainy,69,30,9,8,0,Clear,2,0,1,59,1,1,Maintenance,0
FL21015,N21508,NK,LAX,MCO,Airbus A320,3,352.5,30.6,10.98,2267,2738,3110,195,182,81,1764,4,5,8,2213,300,2783,55,10448,67,41,9,7,0,Clear,68,79,7,1,1,Foggy,0,2,0,78,1,0,None,0
FL21016,N11836,AA,DEN,JFK,Boeing 737,16,356.4,36.4,14.33,2507,2782,3103,221,87,60,9441,5,1,22,1621,217,3967,46,12879,51,78,23,2,1,Rainy,67,63,9,8,0,Clear,0,0,0,62,1,1,Maintenance,0
FL21017,N34610,WN,DEN,PHX,Airbus A330,19,409.6,22.1,10.91,2748,3164,3137,187,112,83,6668,6,2,7,601,98,4833,70,9781,81,55,37,2,1,Rainy,89,64,21,7,0,Cloudy,1,0,0,59,1,0,None,15
FL21018,N93212,NK,IAH,LAS,Boeing 737,4,343.5,46.7,11.97,2295,2936,2975,200,147,96,6031,11,1,13,1219,171,3040,113,6759,52,81,16,4,1,Rainy,55,33,15,10,0,Clear,3,0,0,78,0,1,Weather,0
FL21019,N10815,UA,EWR,LAS,Airbus A330,11,327.3,38.0,15.65,2659,2839,2826,221,170,76,7605,10,6,11,2221,303,1920,22,9266,72,75,14,1,1,Foggy,64,20,7,10,0,Cloudy,0,0,1,73,1,0,None,15
FL21020,N23595,AS,DEN,ORD,Boeing 737,19,391.8,31.4,12.21,2573,3160,2874,198,95,70,4325,9,4,7,886,137,1789,5,13193,51,22,10,7,0,Clear,67,55,5,10,0,Cloudy,2,0,0,59,1,0,None,0
FL21021,N62518,B6,MIA,ORD,Embraer E175,9,380.8,18.1,15.55,2501,2548,3007,228,143,100,5580,10,6,12,1199,168,54,82,7357,50,24,13,8,0,Cloudy,74,62,12,9,0,Cloudy,0,0,0,69,1,1,Maintenance,0
FL21022,N92065,UA,LAS,JFK,Boeing 787,8,388.3,35.1,13.86,2455,3452,3094,225,181,96,2744,10,6,9,2242,301,66,87,13145,72,29,6,10,0,Clear,55,56,13,8,0,Cloudy,0,0,0,83,1,1,Maintenance,0
FL21023,N28680,B6,SEA,CLT,Boeing 777,13,425.4,26.6,16.16,2719,3001,3221,226,170,83,5497,2,3,10,2274,309,177,159,2563,25,22,18,1,1,Foggy,32,56,23,8,0,Clear,0,0,1,74,1,1,Maintenance,0
FL21024,N53935,F9,ORD,SFO,Embraer E175,7,318.8,35.2,13.84,2748,3043,3229,193,139,100,420,9,5,18,1841,241,4643,51,5182,59,33,24,8,0,Clear,53,37,8,10,0,Clear,2,0,0,71,1,0,None,0
FL21025,N51874,AA,LAS,EWR,Boeing 737,2,378.0,29.9,15.97,2787,3085,3319,203,150,100,9829,5,4,21,2221,303,323,110,3901,56,84,10,8,0,Clear,65,71,24,9,0,Cloudy,0,0,0,84,1,0,None,0
FL21026,N18658,B6,SFO,EWR,Boeing 787,11,349.5,33.1,12.36,2670,2947,2892,201,130,80,4778,2,0,9,2559,336,3621,53,7145,42,86,40,4,1,Snowy,36,35,42,2,1,Snowy,0,0,0,78,0,1,Weather,0
FL21027,N73406,UA,ATL,DFW,Boeing 737,10,350.1,36.8,13.25,2848,2896,3475,200,156,74,8532,8,4,10,729,123,2177,36,5583,96,70,20,8,0,Clear,95,54,15,8,0,Clear,0,0,0,69,1,0,None,0
FL21028,N16237,B6,EWR,DEN,Boeing 787,0,305.6,40.1,9.5,2513,2545,2987,221,174,100,2768,2,3,21,1600,230,2480,50,6326,40,32,13,7,0,Clear,44,59,23,10,0,Clear,1,0,0,91,0,0,None,60
FL21029,N77757,F9,CLT,DFW,Boeing 737,0,349.2,41.5,6.65,2694,2952,2999,179,141,100,6339,3,1,18,933,131,4620,80,2976,58,79,23,9,0,Clear,52,83,18,7,0,Clear,1,0,0,86,0,0,None,0
FL21030,N33889,WN,LAS,ATL,Embraer E175,8,376.1,33.9,14.57,2599,2837,2682,208,159,78,2533,7,5,20,1742,246,72,91,3770,86,38,30,2,1,Rainy,78,38,15,9,0,Clear,2,0,0,66,1,0,None,45
FL21031,N14414,F9,IAH,SEA,Embraer E175,3,284.1,32.7,10.59,2452,2948,3092,196,192,100,6843,3,2,22,1872,247,1145,23,3709,53,30,15,9,0,Clear,73,73,17,1,1,Foggy,1,1,0,72,0,0,None,90
FL21032,N57085,NK,PHX,ATL,Boeing 737,5,359.7,39.9,18.21,2728,3220,3001,207,175,66,5399,2,6,9,1583,226,3692,132,4526,45,48,5,10,0,Clear,42,57,16,7,0,Clear,1,0,2,73,1,0,None,0
FL21033,N11611,WN,MIA,PHX,Boeing 787,7,413.9,23.5,5.74,2521,3377,2753,173,165,91,479,12,6,15,1968,259,1592,163,5592,47,26,17,7,0,Clear,47,28,5,9,0,Cloudy,0,2,0,81,1,1,Maintenance,0
FL21034,N56085,AA,EWR,DFW,Boeing 777,20,340.4,45.1,17.0,2319,2882,2598,215,177,80,6062,11,0,15,1369,201,1420,4,11758,58,26,8,7,0,Cloudy,68,85,15,8,0,Cloudy,1,0,0,57,1,0,None,0
FL21035,N15232,AS,EWR,MIA,Airbus A320,6,382.1,45.7,16.56,2380,2912,3057,222,190,84,9653,11,0,7,1087,161,4442,131,5077,72,58,15,9,0,Cloudy,72,75,27,3,1,Rainy,0,0,1,82,1,0,None,15
FL21036,N83221,AA,LAX,LAS,Airbus A330,12,337.4,45.6,18.13,2157,3003,3324,200,112,69,9934,8,3,13,236,49,145,47,662,91,55,23,8,0,Clear,95,76,17,2,1,Foggy,3,1,0,68,1,0,None,60
FL21037,N69437,B6,ATL,LAS,Airbus A320,5,344.4,54.0,12.47,2421,3476,2626,226,139,100,3666,1,6,10,1742,232,4900,90,906,38,77,21,10,0,Cloudy,34,73,20,9,0,Cloudy,2,0,1,76,1,1,Maintenance,0
FL21038,N28520,NK,BOS,LAS,Boeing 787,1,357.1,37.7,14.33,2195,3062,3092,198,156,100,8861,5,2,21,2375,310,4985,132,9810,52,24,43,4,1,Rainy,51,23,24,10,0,Clear,1,1,0,92,0,0,None,15
FL21039,N10888,DL,BOS,DFW,Airbus A330,3,291.1,41.0,14.0,2513,3176,2841,187,168,100,3345,9,6,18,1559,219,2337,40,11545,61,59,15,5,1,Rainy,55,60,34,5,1,Rainy,0,0,0,81,1,1,Maintenance,0
FL21040,N18511,WN,DFW,SFO,Embraer E175,0,344.8,28.2,16.23,2702,3149,3532,243,169,87,5905,10,4,8,1461,204,1493,141,10882,70,74,17,7,0,Cloudy,54,80,13,7,0,Clear,1,0,0,86,1,0,None,15
