flight_id,aircraft_id,airline,origin_airport,destination_airport,aircraft_type,aircraft_age,engine_temp,oil_pressure,vibration_level,engine_rpm,fuel_consumption_rate,hydraulic_pressure,tire_pressure,brake_temperature,avionics_health_score,operational_hours,month,day_of_week,departure_hour,distance,flight_duration,takeoff_landing_cycles,days_since_last_maintenance,crew_experience,origin_temperature,origin_humidity,origin_wind_speed,origin_visibility,origin_precipitation,origin_weather_condition,destination_temperature,destination_humidity,destination_wind_speed,destination_visibility,destination_precipitation,destination_weather_condition,previous_delays_count,previous_cancellations_count,previous_maintenance_issues,aircraft_reliability_score,equipment_failure,flight_cancelled,cancellation_reason,delay_minutes
FL21699,N70397,F9,ORD,EWR,Embraer E175,13,402.9,32.6,11.44,2137,2869,3000,225,157,97,9102,3,0,13,717,121,3784,131,13800,72,25,6,9,0,Clear,57,70,15,7,1,Cloudy,1,0,0,63,1,1,Maintenance,0
FL21700,N72052,DL,DEN,SFO,Embraer E175,9,365.6,42.1,15.65,2658,3071,2859,189,174,100,7886,1,1,11,965,149,1809,91,5128,30,71,22,2,1,Rainy,39,77,12,10,0,Cloudy,0,0,0,64,1,1,Maintenance,0
FL21701,N36899,UA,CLT,ATL,Boeing 737,3,406.7,36.4,11.64,2332,3160,3152,231,137,89,9924,4,2,8,226,51,2489,144,4656,60,54,29,2,1,Rainy,74,26,13,10,0,Clear,0,0,0,83,1,1,Maintenance,0
FL21702,N11611,UA,JFK,DFW,Embraer E175,14,304.0,43.7,20.13,2432,2807,2841,197,148,94,9838,7,2,7,1388,196,1614,8,5768,89,32,42,3,1,Rainy,83,29,7,7,0,Clear,0,1,0,61,0,0,None,90
FL21703,N82251,B6,ORD,CLT,Embraer E175,1,368.1,41.2,11.75,2465,3051,2772,163,140,99,5834,9,1,10,599,91,1539,114,1273,62,74,14,7,0,Clear,51,41,15,3,1,Rainy,1,0,0,83,0,0,None,15
FL21704,N22099,DL,LAX,MIA,Boeing 787,5,406.3,26.9,13.31,2503,2592,2721,193,147,100,2393,5,2,18,2338,304,4249,172,2754,52,36,16,9,0,Clear,70,59,9,10,0,Cloudy,0,0,0,88,1,0,None,0
FL21705,N20740,NK,IAH,SFO,Airbus A320,14,421.6,41.1,19.1,2594,3110,3111,203,154,72,7565,2,4,18,1632,223,4874,128,7760,36,71,10,7,0,Cloudy,47,21,28,2,1,Snowy,0,0,1,67,1,1,Maintenance,0
FL21706,N54598,DL,MIA,MCO,Boeing 787,8,414.2,21.7,16.53,2582,3046,3159,197,222,100,3300,8,3,11,192,46,3626,156,4064,73,77,13,10,0,Clear,94,37,6,10,0,Clear,1,0,3,79,1,1,Maintenance,0
FL21707,N63869,UA,CLT,ORD,Airbus A330,13,442.7,33.8,15.62,2510,3166,3038,215,161,93,7320,9,2,22,599,91,694,170,9759,58,88,13,8,0,Cloudy,68,24,23,7,0,Clear,0,0,1,63,1,0,None,0
FL21708,N15531,B6,MCO,JFK,Boeing 787,9,316.6,43.8,13.22,2434,3455,3201,192,191,91,2795,2,4,11,945,150,3469,19,12986,34,69,20,10,0,Cloudy,45,86,18,4,1,Rainy,0,1,0,73,0,0,None,15
FL21709,N94619,UA,JFK,DFW,Airbus A320,16,331.9,35.3,13.32,2682,2915,2920,208,177,60,3712,4,6,14,1388,203,3124,34,1400,61,54,18,9,0,Clear,52,83,7,8,1,Cloudy,1,0,0,67,0,1,Weather,0
FL21710,N42799,F9,ORD,LAS,Airbus A320,5,355.9,34.6,14.03,2753,2826,2860,187,161,98,4804,1,2,20,1510,207,2418,129,13958,42,80,22,8,0,Cloudy,47,65,17,7,0,Clear,0,0,0,78,1,1,Maintenance,0
FL21711,N78338,AA,DEN,DFW,Boeing 787,9,406.1,23.4,8.52,2350,3123,3022,209,181,76,1573,1,6,10,640,98,96,149,12126,33,23,27,5,1,Rainy,39,32,6,7,0,Clear,0,0,1,82,0,0,None,15
FL21712,N82329,DL,LAS,DEN,Embraer E175,8,408.8,33.7,17.12,2325,2948,3117,172,158,72,9530,9,1,11,627,111,4641,169,9892,57,84,10,7,0,Clear,70,38,15,10,0,Clear,0,0,0,74,1,1,Maintenance,0
FL21713,N24962,F9,MIA,SFO,Boeing 787,5,385.8,37.3,17.25,2372,2744,2879,192,164,93,8720,1,1,12,2581,346,2539,103,12599,31,54,22,7,0,Clear,41,63,36,4,1,Snowy,0,1,0,84,1,1,Maintenance,0
FL21714,N63317,WN,CLT,JFK,Boeing 737,10,334.8,50.4,9.18,2300,3300,3403,192,158,60,1857,2,2,17,541,86,478,36,13910,29,82,17,10,0,Clear,40,55,10,1,1,Foggy,0,0,0,74,1,0,None,0
FL21715,N23242,AS,MCO,MIA,Boeing 737,11,418.5,51.3,11.76,2506,2411,2789,189,175,72,5647,7,4,17,192,46,1408,150,7877,93,34,15,8,0,Clear,78,32,27,4,1,Rainy,2,0,0,71,1,1,Maintenance,0
FL21716,N16995,B6,ORD,SEA,Boeing 787,6,278.4,28.9,24.19,2662,3219,2972,178,152,96,7222,5,0,9,1716,225,358,22,1613,67,60,20,9,0,Clear,73,71,6,7,0,Cloudy,1,0,0,81,0,0,None,0
FL21717,N39214,NK,MIA,JFK,Boeing 737,10,314.5,35.9,14.59,2850,3126,2789,221,162,96,3683,9,0,6,1091,157,3381,3,2416,73,46,19,8,0,Clear,59,43,6,7,0,Clear,0,0,2,65,0,0,None,0
FL21718,N11506,UA,CLT,LAX,Boeing 777,14,449.1,41.6,15.41,3034,2588,2963,193,196,84,6501,1,0,7,2120,293,972,148,13573,46,57,20,5,1,Rainy,25,84,34,3,1,Rainy,0,1,0,73,0,1,Weather,0
FL21719,N98747,NK,IAH,ATL,Airbus A320,15,368.5,36.6,17.88,2408,2765,2472,199,140,87,8614,3,4,9,687,102,722,92,1695,65,24,22,10,0,Clear,59,64,15,3,1,Foggy,0,2,0,63,1,1,Maintenance,0
FL21720,N23473,AS,SFO,MIA,Embraer E175,14,387.2,47.0,15.84,2369,3125,3092,196,131,65,2464,7,4,6,2581,335,4689,55,13411,73,59,22,10,0,Cloudy,91,62,20,10,0,Clear,0,0,1,60,1,0,None,0
FL21721,N49640,B6,MCO,LAX,Boeing 737,18,359.0,37.0,15.34,2331,3139,3114,198,143,67,6180,12,1,9,2213,290,3564,35,4521,32,79,9,10,0,Clear,25,65,24,10,0,Cloudy,0,0,0,58,1,1,Maintenance,0
FL21722,N59830,B6,SFO,CLT,Boeing 737,3,399.5,28.8,14.44,2441,2911,3154,191,157,82,9801,11,6,22,2291,300,944,169,6420,66,34,18,7,0,Cloudy,69,82,11,7,1,Cloudy,0,0,1,79,0,0,None,0
FL21723,N90737,WN,BOS,SFO,Boeing 737,18,342.9,40.5,14.26,2217,3026,2763,220,166,83,1959,4,0,15,2697,359,2483,5,8048,61,56,15,5,1,Rainy,72,25,16,8,0,Cloudy,0,0,0,55,1,1,Maintenance,0
FL21724,N86060,UA,ATL,MCO,Embraer E175,2,359.5,33.2,9.4,2432,3303,2949,221,159,100,5732,7,2,10,404,83,3634,115,4436,84,33,7,10,0,Clear,74,53,18,9,0,Cloudy,0,0,2,76,1,0,None,0
FL21725,N48705,B6,SFO,MCO,Embraer E175,6,326.3,40.4,10.83,2444,2923,2672,189,187,95,1332,7,2,12,2441,313,4737,22,7269,95,86,6,8,0,Clear,74,45,7,9,0,Clear,0,1,0,73,1,1,Maintenance,0
FL21726,N99681,AS,SFO,ORD,Airbus A320,5,316.7,51.3,18.28,2431,3397,2923,168,72,91,6883,12,4,19,1841,249,2326,68,11631,49,34,15,9,0,Clear,37,79,24,5,1,Rainy,2,0,1,83,1,1,Maintenance,0
FL21727,N81683,WN,SFO,ORD,Airbus A330,16,355.2,36.8,15.69,2612,3645,3317,200,190,68,864,10,1,19,1841,256,323,4,11751,50,30,16,10,0,Clear,57,83,40,2,1,Rainy,1,1,0,63,1,1,Maintenance,0
FL21728,N45240,F9,JFK,ORD,Embraer E175,1,338.2,41.9,15.05,2589,2545,2691,189,188,86,9167,7,6,16,738,108,1704,86,3491,91,47,28,2,1,Rainy,73,81,5,7,0,Clear,0,0,0,82,1,1,Maintenance,0
FL21729,N16862,UA,IAH,EWR,Embraer E175,4,371.0,55.9,12.65,2936,3140,2890,191,121,91,9542,5,2,6,1397,202,1163,111,4663,60,29,9,10,0,Clear,65,43,24,8,0,Clear,0,0,1,76,1,0,None,0
FL21730,N15093,WN,EWR,LAX,Airbus A330,14,369.6,22.8,12.02,2383,3121,2936,193,121,80,4885,11,3,15,2448,317,3229,83,7648,71,21,20,9,0,Cloudy,58,82,23,10,1,Cloudy,1,0,1,61,1,0,None,15
FL21731,N52064,B6,LAS,MCO,Airbus A330,13,416.6,40.6,19.61,2234,2803,3125,219,155,81,5512,7,5,15,2035,274,838,139,531,97,70,22,7,0,Clear,88,61,6,7,0,Clear,1,1,0,71,0,0,None,15
FL21732,N12343,NK,LAX,BOS,Airbus A330,10,332.4,43.0,8.4,2462,2771,3075,181,178,93,3676,3,0,7,2605,351,1069,94,1261,53,74,6,7,0,Clear,74,59,22,4,1,Rainy,0,0,0,69,0,0,None,15
FL21733,N22818,DL,CLT,LAS,Boeing 737,5,320.7,44.6,16.36,2486,2868,3082,191,135,100,6644,11,4,22,1911,249,495,3,9350,72,34,11,10,0,Cloudy,57,28,17,1,1,Foggy,0,0,0,77,1,1,Maintenance,0
FL21734,N18541,AS,LAS,JFK,Boeing 787,7,296.3,54.4,11.66,2744,2953,2953,182,107,92,243,5,2,13,2242,298,3086,16,8664,66,65,5,9,0,Clear,58,48,22,10,1,Cloudy,0,1,0,79,0,0,None,0
FL21735,N34682,B6,PHX,LAS,Boeing 787,2,362.7,43.4,12.04,2581,3261,3166,226,184,89,4903,7,6,17,255,64,4855,162,9544,70,49,15,8,0,Cloudy,98,56,15,8,0,Clear,0,0,0,87,1,0,None,0
FL21736,N93726,NK,SFO,PHX,Boeing 777,13,374.6,35.9,15.76,2395,3017,2963,204,168,77,6409,5,5,18,650,101,1669,137,13370,63,49,8,10,0,Clear,73,38,14,8,0,Cloudy,0,1,0,73,1,0,None,90
FL21737,N94726,F9,EWR,IAH,Boeing 777,15,370.0,49.3,9.78,2247,2649,3420,205,115,82,2509,3,1,7,1397,187,2263,114,6118,55,25,12,8,0,Cloudy,67,24,5,8,0,Clear,0,0,0,63,1,1,Maintenance,0
FL21738,N56788,UA,MCO,ORD,Embraer E175,13,322.8,42.0,12.19,2295,3544,3202,202,140,78,2873,10,6,8,1006,147,2681,31,8239,71,82,13,10,0,Cloudy,61,87,22,7,1,Cloudy,1,0,0,61,1,0,None,0
FL21739,N83965,AA,ORD,MIA,Boeing 777,17,429.5,28.4,10.0,2489,3159,3001,205,184,80,1573,4,0,15,1199,174,1483,179,12498,52,67,13,7,0,Clear,71,88,12,10,1,Cloudy,0,0,0,64,1,0,None,0
FL21740,N15405,B6,CLT,MCO,Boeing 737,5,368.9,37.4,13.18,2473,3187,3176,172,155,72,9018,7,2,22,469,89,560,130,5159,84,87,9,7,0,Clear,85,88,17,7,0,Cloudy,0,1,1,75,1,0,None,0
FL21741,N17244,NK,ATL,SEA,Airbus A330,13,401.0,29.8,9.67,2310,3668,3276,236,136,89,4980,3,2,17,2177,299,4171,143,10896,53,57,24,7,0,Clear,54,25,19,8,0,Cloudy,0,0,1,71,1,1,Maintenance,0
FL21742,N86959,DL,DEN,MIA,Airbus A320,1,358.4,19.6,15.57,2770,3029,2961,211,144,100,9562,5,3,12,1707,234,2515,107,11562,60,70,23,8,0,Cloudy,56,29,21,8,0,Clear,3,1,0,84,0,0,None,15
FL21743,N47465,NK,CLT,LAS,Airbus A330,9,350.9,42.2,12.22,2522,2913,3348,229,183,93,8014,7,0,20,1911,267,4930,83,5838,97,45,8,10,1,Cloudy,85,75,13,9,0,Clear,0,0,0,71,1,1,Maintenance,0
FL21744,N75786,UA,SFO,LAX,Airbus A330,18,349.6,52.9,15.91,2211,2690,3121,210,185,77,5967,12,4,7,337,79,854,31,14669,26,85,12,10,0,Clear,36,71,22,9,0,Clear,0,0,0,62,1,1,Maintenance,0
FL21745,N65690,UA,BOS,IAH,Airbus A330,7,304.5,34.6,21.03,2381,3378,3138,201,148,81,9348,2,6,13,1594,213,62,9,10431,49,87,6,9,0,Clear,31,65,8,8,0,Cloudy,0,1,1,73,0,0,None,0
FL21746,N76218,B6,LAX,LAS,Boeing 777,12,432.4,26.9,12.5,2421,2833,3146,196,131,81,6028,3,6,20,236,55,991,171,10934,65,29,9,7,0,Clear,53,31,24,9,0,Clear,0,0,0,69,1,0,None,0
FL21747,N45626,UA,JFK,SEA,Embraer E175,2,348.1,42.1,10.52,2543,2959,3010,186,138,100,2045,2,6,14,2415,313,449,140,4121,31,56,15,3,1,Snowy,27,84,21,10,0,Clear,0,0,0,77,1,1,Maintenance,0
FL21748,N45562,DL,CLT,EWR,Boeing 787,7,313.1,41.6,13.96,2679,3324,2886,216,123,89,8791,3,4,11,528,90,2799,47,980,70,31,43,2,1,Rainy,60,25,39,2,1,Rainy,0,0,0,84,0,1,Weather,0
FL21749,N69191,WN,MIA,DFW,Boeing 737,18,408.5,53.4,17.85,2644,3131,3076,181,176,73,5412,2,5,17,1120,167,3915,116,11218,36,52,24,7,0,Cloudy,27,82,5,9,0,Clear,1,0,1,55,1,1,Maintenance,0
FL21750,N66029,F9,ATL,IAH,Embraer E175,13,401.3,45.8,13.14,2503,2944,3140,204,121,93,224,8,6,10,687,112,2890,133,5873,96,86,13,9,0,Cloudy,85,79,14,8,0,Cloudy,3,1,0,64,1,0,None,0
FL21751,N40910,UA,LAX,PHX,Airbus A320,18,454.3,35.6,16.5,2709,2832,3054,201,144,60,7235,9,4,7,369,75,3964,173,3902,52,89,38,2,1,Rainy,54,84,13,9,0,Cloudy,2,0,0,60,0,1,Weather,0
FL21752,N18739,AS,MIA,CLT,Boeing 787,11,380.3,47.0,13.86,2737,2683,3069,194,151,89,1481,7,3,9,651,110,1186,68,4316,83,47,9,7,0,Clear,72,28,11,10,0,Cloudy,1,0,0,74,0,0,None,0
FL21753,N21146,DL,DFW,MIA,Airbus A330,19,413.7,37.4,21.75,2211,3370,2770,186,153,82,7669,1,1,20,1120,164,91,120,13616,43,67,11,10,0,Clear,44,86,23,2,1,Snowy,0,1,0,55,1,1,Maintenance,0
FL21754,N84796,DL,SFO,MIA,Embraer E175,12,394.8,45.7,18.36,2615,2994,2898,174,202,94,8174,12,1,20,2581,343,2852,119,1983,45,85,6,7,0,Clear,49,24,21,4,1,Snowy,1,1,0,66,1,1,Maintenance,0
FL21755,N59994,NK,DFW,MCO,Embraer E175,1,323.9,54.3,11.68,2636,2739,3099,183,213,100,5776,11,5,16,983,150,1742,62,2811,54,81,44,4,1,Rainy,63,46,21,7,0,Clear,3,2,0,79,0,0,None,0
FL21756,N56572,DL,PHX,EWR,Airbus A330,19,433.4,40.0,17.43,2667,3223,3149,186,177,70,8340,5,2,12,2128,276,830,87,11332,52,76,17,7,0,Cloudy,54,51,12,10,0,Clear,1,0,0,57,1,1,Maintenance,0
FL21757,N62926,F9,DEN,MCO,Airbus A320,0,342.2,44.9,13.17,2264,3349,2741,198,156,100,646,6,2,15,1544,219,920,98,12555,91,38,24,9,0,Clear,83,32,13,7,0,Clear,1,0,0,84,0,0,None,30
FL21758,N97468,AA,ORD,LAS,Boeing 787,5,296.7,51.1,11.08,2526,2799,3044,203,137,77,1587,11,2,15,1510,205,2662,9,12101,53,52,17,7,0,Cloudy,66,45,6,9,0,Cloudy,1,0,2,85,1,1,Maintenance,0
FL21759,N84744,WN,DFW,EWR,Embraer E175,4,304.6,33.5,11.55,2504,3077,3189,186,136,73,3183,9,1,10,1369,187,4055,12,8634,53,78,14,9,1,Cloudy,66,51,44,2,1,Rainy,1,1,1,76,0,1,Weather,0
FL21760,N66362,AS,ATL,CLT,Airbus A330,16,323.6,57.9,17.4,2717,2960,2892,188,197,72,2354,9,5,14,226,64,3473,7,13495,64,72,6,7,0,Cloudy,65,78,16,10,0,Clear,2,0,1,60,1,1,Maintenance,0
FL21761,N50377,NK,DFW,MIA,Boeing 777,15,355.2,36.1,15.21,2767,2778,2513,167,134,89,5385,3,1,16,1120,164,1644,58,2652,68,82,9,8,0,Cloudy,72,48,22,9,0,Clear,1,0,0,62,0,0,None,0
FL21762,N61268,B6,BOS,CLT,Boeing 737,1,291.6,35.9,15.49,2776,2896,3049,186,162,93,9999,7,5,19,727,116,305,33,5222,91,85,12,8,0,Clear,92,44,22,5,1,Rainy,0,2,0,87,1,1,Maintenance,0
FL21763,N88614,B6,MIA,PHX,Boeing 777,6,378.6,35.5,11.8,2713,2952,3209,192,77,98,2219,7,5,5,1968,257,4260,165,9649,98,33,14,8,0,Clear,76,48,8,10,0,Clear,1,0,0,77,0,0,None,30
FL21764,N48824,WN,JFK,PHX,Airbus A330,10,421.5,41.1,17.9,2190,3154,3093,215,165,97,4833,7,4,10,2148,282,3392,132,8717,75,68,11,9,1,Cloudy,77,82,17,10,1,Cloudy,2,0,0,76,0,0,None,0
FL21765,N32775,UA,DFW,SEA,Boeing 787,2,330.8,42.9,13.23,2834,2859,2973,202,172,94,4754,8,4,6,1657,219,4289,59,3911,88,76,15,10,0,Clear,86,85,13,10,0,Clear,0,1,0,89,0,0,None,15
FL21766,N39173,WN,ORD,MIA,Boeing 787,0,349.8,42.6,16.18,2474,3117,3216,196,163,100,2844,6,2,8,1199,168,3243,97,771,93,57,11,9,0,Clear,94,68,10,7,0,Clear,0,1,0,88,0,0,None,30
FL21767,N26865,NK,EWR,ATL,Boeing 787,7,337.5,33.8,11.98,2166,2788,3002,194,180,89,1942,8,3,13,744,116,2890,77,6971,89,44,10,7,0,Cloudy,78,81,16,8,0,Cloudy,1,0,0,78,0,0,None,0
FL21768,N79926,AA,BOS,LAS,Embraer E175,14,335.5,37.6,15.47,2537,2916,2915,190,115,68,5445,6,4,5,2375,313,1481,21,3650,73,82,20,9,0,Clear,85,73,16,9,0,Clear,1,0,2,56,1,1,Maintenance,0
FL21769,N84219,UA,SEA,MCO,Embraer E175,1,369.9,42.9,15.83,2417,2601,2889,184,167,100,9662,1,2,20,2550,337,1009,160,7277,37,86,18,9,0,Clear,25,48,13,9,0,Cloudy,0,0,0,84,1,1,Maintenance,0
FL21770,N42432,B6,JFK,IAH,Airbus A320,9,391.8,36.0,19.97,2590,3343,2893,215,186,99,8820,6,5,17,1415,197,2240,130,4271,81,79,16,2,1,Foggy,95,60,17,10,0,Cloudy,1,0,1,69,0,0,None,30
FL21771,N90268,WN,BOS,ATL,Embraer E175,9,416.0,33.4,20.84,2351,2753,3088,202,194,81,6992,6,5,14,945,146,2513,160,6390,73,80,21,10,0,Clear,85,74,24,8,0,Clear,1,0,1,69,0,0,None,0
FL21772,N58621,UA,JFK,ATL,Embraer E175,12,448.5,35.5,20.9,2419,2990,3062,226,198,89,5639,4,1,12,759,129,2762,157,4820,73,28,16,10,0,Clear,65,26,17,8,0,Cloudy,1,1,1,63,1,1,Maintenance,0
FL21773,N65425,AS,DEN,EWR,Airbus A320,17,426.2,35.9,15.5,2658,2851,3254,166,166,78,1396,4,4,6,1600,214,3492,146,3123,65,60,18,3,1,Rainy,73,22,10,7,1,Cloudy,1,0,0,65,1,0,None,0
FL21774,N73210,B6,JFK,SEA,Airbus A320,8,375.9,30.0,15.17,2403,3157,2872,212,127,95,9147,12,5,20,2415,321,3687,133,9429,29,77,19,4,1,Snowy,29,58,20,10,0,Clear,1,1,0,77,0,1,Weather,0
FL21775,N29170,NK,EWR,SFO,Embraer E175,13,433.2,44.0,26.66,2126,2771,3171,200,153,87,8581,7,3,14,2559,334,1689,168,1020,70,37,8,1,1,Foggy,91,87,23,9,0,Clear,1,0,0,64,1,0,None,0
FL21776,N95689,AA,BOS,MIA,Airbus A330,8,325.4,43.9,7.87,1953,2977,2954,196,110,82,714,6,4,20,1260,175,986,56,9996,82,78,22,8,0,Cloudy,82,78,22,5,1,Rainy,0,0,0,79,0,0,None,30
FL21777,N33939,WN,JFK,MCO,Boeing 787,6,277.2,48.9,12.31,2614,2577,2879,194,143,98,2112,3,6,13,945,139,3531,2,11170,72,34,17,8,0,Clear,72,38,9,8,1,Cloudy,1,1,0,85,0,0,None,30
FL21778,N38190,AA,MIA,LAS,Airbus A320,7,360.6,50.7,9.75,2338,3311,3194,202,132,85,3986,5,1,18,2171,288,4762,100,14941,73,41,21,10,0,Cloudy,60,65,5,10,0,Cloudy,3,1,0,77,1,0,None,30
FL21779,N48715,AA,EWR,MCO,Boeing 737,6,341.7,26.5,11.32,2431,2895,3221,186,191,99,3233,3,5,15,938,138,270,151,4916,58,22,8,8,0,Clear,55,87,9,10,0,Clear,0,0,1,76,0,0,None,60
FL21780,N68084,AA,DEN,BOS,Boeing 737,23,317.6,44.1,21.66,2742,2946,3148,206,104,64,8207,3,6,6,1749,248,717,2,10476,73,43,13,10,0,Cloudy,57,57,23,7,0,Cloudy,1,0,0,50,1,0,None,0
FL21781,N46056,AS,SFO,LAX,Boeing 787,9,343.1,47.4,13.25,2171,3033,3200,204,125,97,4131,1,5,5,337,74,3591,72,9805,25,65,22,7,0,Cloudy,47,71,7,9,0,Clear,0,0,0,81,1,1,Maintenance,0
FL21782,N65473,UA,DFW,BOS,Boeing 777,21,393.8,31.5,15.15,2308,3400,3112,213,176,74,2474,5,5,17,1559,226,3720,60,12272,62,59,8,2,1,Foggy,70,43,6,8,0,Clear,1,0,1,58,1,1,Maintenance,0
FL21783,N66943,B6,DEN,LAX,Boeing 787,3,309.3,42.9,10.72,2446,2980,3242,178,150,82,3951,12,6,9,860,141,4794,85,7165,38,73,24,7,0,Clear,29,85,22,9,0,Clear,0,1,0,87,0,0,None,0
FL21784,N77883,B6,EWR,LAS,Airbus A320,7,385.3,23.7,14.95,2010,2693,3244,192,124,100,7229,7,0,10,2221,304,2970,150,13999,76,65,5,8,0,Cloudy,76,70,20,9,0,Clear,1,0,0,77,1,1,Maintenance,0
FL21785,N37172,B6,JFK,PHX,Boeing 737,11,411.5,29.8,16.01,2554,2835,2787,191,117,73,9891,4,6,13,2148,296,470,135,7060,65,38,7,3,1,Foggy,71,82,5,8,0,Clear,0,0,2,72,1,1,Maintenance,0
FL21786,N41967,B6,DFW,LAX,Boeing 777,18,448.0,22.5,15.88,2330,3255,2892,190,172,68,6144,9,0,14,1232,185,548,161,12210,65,71,7,8,0,Clear,66,44,17,9,0,Cloudy,0,0,0,67,1,0,None,0
FL21787,N84320,B6,SEA,JFK,Airbus A320,19,375.5,40.9,15.89,2341,2824,2884,208,197,74,7421,8,5,5,2415,311,621,73,4238,84,56,20,2,1,Rainy,87,52,22,10,0,Cloudy,1,0,0,54,1,1,Maintenance,0
FL21788,N36472,NK,LAS,LAX,Embraer E175,2,351.1,41.6,20.31,2527,2705,3007,200,155,87,6366,4,6,15,236,62,3843,75,3366,68,77,13,7,0,Clear,71,74,7,9,0,Clear,2,0,0,83,0,0,None,0
FL21789,N86646,F9,SEA,DEN,Airbus A330,19,441.3,43.1,17.36,2495,2632,2977,202,149,65,7706,9,5,11,1022,161,4597,92,682,74,51,22,8,0,Clear,51,55,9,8,0,Clear,1,0,0,56,1,0,None,15
FL21790,N24391,UA,MCO,BOS,Boeing 787,10,337.0,30.8,14.98,2467,2686,2925,192,108,66,4861,2,5,15,1122,157,4761,57,8991,26,41,18,3,1,Rainy,27,72,24,10,0,Clear,2,0,1,79,1,1,Maintenance,0
FL21791,N27635,B6,BOS,PHX,Boeing 787,0,369.9,42.7,14.92,2291,3126,3051,218,168,96,4285,6,1,21,2294,311,2428,124,5836,84,35,21,10,0,Clear,99,69,24,7,0,Clear,1,0,0,92,0,0,None,0
FL21792,N80554,F9,LAX,EWR,Boeing 787,8,399.0,39.2,15.2,2308,2697,3095,191,168,83,1783,5,5,6,2448,332,1686,144,13183,69,31,11,7,0,Cloudy,66,48,21,7,0,Clear,0,0,0,75,1,0,None,0
FL21793,N36638,NK,SFO,BOS,Airbus A330,14,363.0,34.7,17.65,2779,3102,3351,201,137,66,8035,11,4,6,2697,350,2796,37,1670,64,30,5,9,0,Clear,54,82,25,2,1,Rainy,2,0,0,61,1,1,Maintenance,0
FL21794,N88210,AA,DFW,DEN,Boeing 787,6,383.2,44.4,13.02,2816,2979,2822,204,115,96,3736,8,1,8,640,111,1354,104,11921,93,38,18,10,0,Clear,93,57,21,9,0,Clear,0,0,0,78,0,0,None,0
FL21795,N96466,AA,DEN,JFK,Airbus A320,6,367.6,17.0,11.62,2875,2670,3511,193,174,87,6879,2,6,11,1621,217,1873,114,14437,41,39,13,8,0,Clear,37,62,18,2,1,Foggy,0,1,0,83,0,1,Weather,0
FL21796,N55413,AS,BOS,MIA,Embraer E175,2,376.7,33.2,10.66,2490,2787,3322,224,194,89,2820,6,6,17,1260,179,1390,154,8541,86,39,11,10,0,Cloudy,98,33,21,10,0,Clear,0,0,2,79,1,1,Maintenance,0
FL21797,N68057,WN,PHX,IAH,Boeing 787,5,263.2,48.5,8.87,2267,3030,3103,207,161,88,6233,8,5,20,1007,145,454,1,2231,71,77,21,10,0,Cloudy,89,33,16,3,1,Foggy,0,0,0,88,0,0,None,45
FL21798,N74326,AA,MIA,DEN,Airbus A320,16,359.8,48.0,7.82,2900,2949,2707,194,176,82,4843,7,5,9,1707,235,1691,57,8422,87,32,11,7,0,Clear,87,37,10,8,0,Clear,2,0,0,62,1,0,None,0
FL21799,N75390,AS,SFO,PHX,Airbus A330,5,398.6,44.6,12.54,2655,3327,2939,204,132,84,117,12,0,14,650,112,983,149,14266,45,57,9,9,0,Clear,43,75,44,4,1,Rainy,2,0,0,78,0,0,None,15
FL21800,N68928,WN,EWR,IAH,Embraer E175,12,421.1,40.6,16.3,2462,2947,2961,212,180,83,7930,12,0,14,1397,200,4623,146,13663,39,41,19,9,0,Clear,39,61,7,9,0,Clear,0,0,0,60,1,1,Maintenance,0
FL21801,N20324,B6,PHX,ORD,Boeing 737,16,394.2,35.3,21.47,2534,3077,3014,213,142,79,9261,10,3,6,1437,201,2940,156,12684,65,85,20,5,1,Rainy,65,72,7,10,0,Clear,0,1,2,61,1,1,Maintenance,0
FL21802,N52608,WN,EWR,ATL,Boeing 787,0,315.8,47.3,12.95,2740,2443,2857,180,171,97,4438,9,6,8,744,111,3822,87,2545,56,46,18,10,0,Clear,52,55,6,10,0,Clear,0,0,0,93,1,1,Maintenance,0
FL21803,N29230,AA,DEN,JFK,Boeing 777,13,376.2,33.2,15.55,2696,3629,3333,191,133,73,9026,12,2,15,1621,218,2308,53,6603,45,85,20,3,1,Snowy,40,75,11,1,1,Foggy,1,1,0,71,1,1,Maintenance,0
FL21804,N79021,F9,SFO,ORD,Boeing 777,11,347.7,43.1,20.84,2691,2761,3069,188,200,82,9045,5,1,6,1841,247,3815,65,6417,68,53,22,8,0,Clear,53,76,24,3,1,Rainy,0,0,1,74,0,1,Weather,0
FL21805,N28289,F9,EWR,ORD,Airbus A330,14,331.8,45.4,10.27,2392,2818,2958,188,218,73,962,3,3,13,717,110,4096,24,2232,59,30,15,7,1,Cloudy,65,61,11,10,0,Clear,1,1,0,68,0,1,Weather,0
FL21806,N61441,B6,EWR,SFO,Boeing 737,20,395.9,45.1,13.34,2685,3112,2863,208,99,86,1268,2,5,15,2559,333,3315,74,1409,43,88,14,3,1,Foggy,26,59,18,3,1,Foggy,0,1,0,54,0,1,Weather,0
FL21807,N77869,AA,SFO,JFK,Boeing 737,18,452.8,25.4,17.57,2629,2729,3176,217,162,80,5920,7,0,14,2580,334,2827,162,8489,97,28,7,8,0,Clear,70,27,7,8,0,Cloudy,0,0,0,58,1,1,Maintenance,0
